char01,char02,char03,char04,char05,char06,char07,char08,Valid
r,o,m,p,*,*,*,*,valid
o,m,n,*,*,*,*,*,invalid
k,s,i,l,*,*,*,*,invalid
s,q,f,*,*,*,*,*,invalid
e,d,w,b,b,*,*,*,invalid
v,a,t,s,*,*,*,*,valid
e,r,u,p,t,e,d,*,valid
p,a,r,a,l,l,a,x,valid
h,y,v,*,*,*,*,*,invalid
g,a,r,d,e,n,s,*,valid
b,u,t,c,h,e,r,y,valid
s,h,u,w,t,*,*,*,invalid
f,t,b,y,i,*,*,*,invalid
c,c,d,x,e,s,x,*,invalid
m,o,v,e,d,*,*,*,valid
t,y,p,i,c,a,l,*,valid
c,i,p,s,*,*,*,*,invalid
t,x,s,*,*,*,*,*,invalid
o,a,w,e,*,*,*,*,invalid
f,n,e,e,*,*,*,*,invalid
f,o,p,p,i,s,h,*,valid
b,r,u,s,q,u,e,*,valid
d,i,s,r,u,p,t,*,valid
d,j,l,*,*,*,*,*,invalid
x,g,e,h,d,x,p,*,invalid
m,i,m,*,*,*,*,*,invalid
r,a,a,c,y,c,*,*,invalid
r,e,p,*,*,*,*,*,valid
r,e,a,s,s,e,r,t,valid
u,t,d,k,r,*,*,*,invalid
w,i,r,e,t,a,p,s,valid
a,b,w,r,s,v,*,*,invalid
b,a,t,c,h,*,*,*,valid
k,q,f,m,n,u,*,*,invalid
f,c,d,f,i,c,j,*,invalid
u,k,u,e,v,c,u,*,invalid
k,t,u,d,o,u,*,*,invalid
o,o,c,h,s,r,*,*,invalid
c,l,b,x,y,l,*,*,invalid
n,e,s,t,e,d,*,*,valid
g,s,c,u,w,n,c,*,invalid
x,x,k,t,k,*,*,*,invalid
f,a,m,i,l,i,a,r,valid
c,r,a,z,i,n,g,*,valid
y,o,i,h,k,i,*,*,invalid
n,b,x,x,o,m,*,*,invalid
h,s,l,*,*,*,*,*,invalid
m,x,r,i,p,e,r,*,invalid
p,n,p,v,*,*,*,*,invalid
x,e,u,q,*,*,*,*,invalid
r,e,r,a,n,*,*,*,valid
m,a,n,a,t,e,e,s,valid
s,g,n,*,*,*,*,*,invalid
f,d,q,s,v,*,*,*,invalid
t,i,g,h,t,e,n,*,valid
w,q,v,*,*,*,*,*,invalid
p,o,s,i,t,r,o,n,valid
t,o,o,l,e,d,*,*,valid
j,k,k,*,*,*,*,*,invalid
f,o,r,*,*,*,*,*,valid
s,m,a,s,h,i,n,g,valid
t,v,k,n,a,*,*,*,invalid
l,i,n,e,u,p,s,*,valid
i,n,v,e,r,s,e,*,valid
f,r,p,*,*,*,*,*,invalid
j,r,h,w,*,*,*,*,invalid
y,h,b,*,*,*,*,*,invalid
c,m,m,j,*,*,*,*,invalid
a,r,i,s,e,n,*,*,valid
d,s,n,g,*,*,*,*,invalid
f,y,r,v,a,w,*,*,invalid
d,i,l,l,s,*,*,*,valid
e,n,t,e,n,t,e,*,valid
y,b,t,*,*,*,*,*,invalid
e,e,r,i,e,*,*,*,valid
q,r,k,p,*,*,*,*,invalid
l,r,d,*,*,*,*,*,invalid
e,p,s,a,*,*,*,*,invalid
f,h,d,b,g,c,n,*,invalid
b,i,n,h,s,i,*,*,invalid
w,y,g,p,*,*,*,*,invalid
m,i,s,s,p,e,n,d,valid
p,i,c,t,u,r,e,s,valid
d,e,s,p,o,t,*,*,valid
s,y,n,c,*,*,*,*,valid
d,h,k,u,b,h,*,*,invalid
c,l,d,o,d,d,m,*,invalid
u,m,g,t,*,*,*,*,invalid
k,u,m,q,u,a,t,*,valid
c,d,n,*,*,*,*,*,invalid
w,s,f,e,r,b,*,*,invalid
s,e,a,w,e,e,d,*,valid
j,o,t,q,h,r,i,*,invalid
b,o,m,b,a,s,t,*,valid
w,h,i,t,t,l,e,*,valid
e,i,v,a,h,v,*,*,invalid
x,e,c,p,u,h,*,*,invalid
a,m,u,c,k,*,*,*,valid
h,y,m,n,a,l,s,*,valid
u,b,b,c,k,s,*,*,invalid
c,o,v,*,*,*,*,*,invalid
p,a,v,e,d,*,*,*,valid
s,p,i,r,e,a,*,*,valid
n,o,s,e,d,i,v,e,valid
b,e,a,c,h,*,*,*,valid
n,d,b,p,*,*,*,*,invalid
i,n,b,o,*,*,*,*,invalid
r,a,r,e,d,*,*,*,valid
e,f,o,p,p,e,j,*,invalid
n,a,m,e,*,*,*,*,valid
e,t,p,*,*,*,*,*,invalid
u,m,g,*,*,*,*,*,invalid
c,i,r,c,l,e,d,*,valid
m,y,g,x,j,*,*,*,invalid
x,i,m,j,i,*,*,*,invalid
s,a,s,o,*,*,*,*,invalid
o,i,r,x,v,i,i,*,invalid
i,h,w,w,e,*,*,*,invalid
d,r,e,a,m,y,*,*,valid
y,b,x,i,r,*,*,*,invalid
g,f,o,h,w,i,*,*,invalid
f,o,r,a,g,e,r,s,valid
j,v,d,e,b,r,q,*,invalid
o,g,b,r,d,*,*,*,invalid
o,f,m,f,n,*,*,*,invalid
u,p,t,a,u,l,*,*,invalid
t,h,e,a,t,e,r,s,valid
e,b,n,a,*,*,*,*,invalid
q,q,v,h,c,*,*,*,invalid
v,i,l,l,e,i,n,*,valid
c,o,n,c,a,v,e,*,valid
g,r,a,v,i,t,y,*,valid
o,v,e,r,t,i,m,e,valid
q,a,a,k,q,c,*,*,invalid
t,c,j,*,*,*,*,*,invalid
t,d,s,v,k,q,c,*,invalid
o,m,b,c,n,h,p,*,invalid
h,a,n,a,s,u,*,*,valid
s,t,c,b,m,*,*,*,invalid
r,u,l,r,i,*,*,*,invalid
i,j,r,*,*,*,*,*,invalid
u,v,l,d,b,f,d,*,invalid
c,n,l,m,*,*,*,*,invalid
u,p,a,f,s,q,y,*,invalid
b,l,e,s,s,i,n,g,valid
b,q,k,c,s,p,*,*,invalid
s,d,g,b,e,h,*,*,invalid
s,i,n,g,l,i,n,g,valid
b,h,t,h,u,t,*,*,invalid
d,o,t,p,s,*,*,*,invalid
p,i,n,e,s,*,*,*,valid
l,s,j,*,*,*,*,*,invalid
e,t,e,k,*,*,*,*,invalid
h,o,w,l,e,r,*,*,valid
j,j,n,e,i,*,*,*,invalid
s,t,y,m,i,e,d,*,valid
d,c,u,*,*,*,*,*,invalid
n,e,u,t,e,r,e,d,valid
o,f,n,e,*,*,*,*,invalid
q,u,i,n,t,e,t,s,valid
q,p,e,f,f,*,*,*,invalid
s,m,d,d,m,*,*,*,invalid
g,u,g,m,k,r,*,*,invalid
e,k,h,y,a,f,m,*,invalid
l,x,n,s,r,y,l,*,invalid
p,a,n,a,c,e,a,s,valid
c,r,d,d,d,n,i,*,invalid
l,o,g,e,*,*,*,*,valid
o,g,d,k,r,j,*,*,invalid
f,i,n,a,g,l,e,*,valid
h,a,r,e,*,*,*,*,valid
t,r,a,d,e,r,*,*,valid
s,p,a,r,e,r,*,*,valid
n,q,v,p,j,s,*,*,invalid
g,l,l,c,r,*,*,*,invalid
n,n,u,p,x,a,*,*,invalid
i,y,l,*,*,*,*,*,invalid
v,o,i,d,i,n,g,*,valid
m,b,p,s,j,t,*,*,invalid
h,u,t,c,h,*,*,*,valid
m,m,i,f,g,s,*,*,invalid
u,n,i,f,i,e,d,*,valid
l,a,k,*,*,*,*,*,invalid
d,h,r,*,*,*,*,*,invalid
r,e,w,a,r,d,s,*,valid
u,y,k,e,g,x,r,*,invalid
c,t,v,t,y,u,*,*,invalid
l,x,q,*,*,*,*,*,invalid
y,q,c,l,e,m,*,*,invalid
u,t,r,i,y,f,*,*,invalid
q,u,o,n,d,a,m,*,valid
k,n,i,f,e,d,*,*,valid
x,l,t,t,i,u,*,*,invalid
r,e,c,t,p,c,u,*,invalid
w,a,c,k,e,s,t,*,valid
l,o,a,v,e,s,*,*,valid
d,e,e,j,a,y,*,*,valid
g,r,i,n,n,e,d,*,valid
y,n,r,v,l,n,*,*,invalid
a,u,t,o,p,s,y,*,valid
x,c,n,e,b,i,*,*,invalid
f,u,g,u,e,s,*,*,valid
e,g,t,y,e,r,*,*,invalid
g,l,h,*,*,*,*,*,invalid
p,m,r,o,u,h,s,*,invalid
f,l,i,g,h,t,y,*,valid
i,j,u,*,*,*,*,*,invalid
s,h,o,w,g,i,r,l,valid
h,e,a,d,e,r,*,*,valid
r,c,a,i,a,*,*,*,invalid
h,n,w,c,g,*,*,*,invalid
l,o,p,w,j,v,*,*,invalid
b,t,u,w,k,a,*,*,invalid
y,r,s,a,s,f,m,*,invalid
p,s,c,g,r,g,x,*,invalid
g,t,k,f,u,f,*,*,invalid
n,y,x,j,e,*,*,*,invalid
q,j,w,q,r,j,*,*,invalid
h,l,m,j,v,d,t,*,invalid
p,e,v,*,*,*,*,*,invalid
v,i,d,g,o,l,o,*,invalid
c,a,p,t,a,i,n,s,valid
f,m,y,t,f,*,*,*,invalid
e,h,y,f,g,o,d,*,invalid
p,a,h,s,*,*,*,*,invalid
k,d,j,a,*,*,*,*,invalid
f,w,s,x,v,j,*,*,invalid
y,v,v,m,v,m,o,*,invalid
p,l,a,y,*,*,*,*,valid
w,w,l,i,a,*,*,*,invalid
b,o,r,o,u,g,h,s,valid
v,t,v,f,a,t,x,*,invalid
u,n,c,c,y,*,*,*,invalid
b,l,e,a,k,*,*,*,valid
v,x,x,f,*,*,*,*,invalid
w,f,m,b,d,e,n,*,invalid
b,u,r,g,s,*,*,*,valid
t,r,o,m,p,s,*,*,valid
q,g,r,*,*,*,*,*,invalid
s,a,l,s,a,s,*,*,valid
d,l,a,f,m,*,*,*,invalid
c,r,e,a,m,e,d,*,valid
h,y,w,m,w,r,s,*,invalid
b,e,e,p,s,*,*,*,valid
o,w,l,e,t,s,*,*,valid
s,h,r,i,v,i,n,g,valid
n,m,n,s,*,*,*,*,invalid
p,r,s,*,*,*,*,*,invalid
b,r,o,w,s,*,*,*,valid
s,u,n,b,u,r,n,*,valid
n,q,q,y,y,f,*,*,invalid
j,i,f,*,*,*,*,*,invalid
i,n,m,*,*,*,*,*,invalid
u,e,c,p,q,d,*,*,invalid
n,v,h,n,l,h,s,*,invalid
w,g,k,b,s,p,y,*,invalid
x,v,k,x,d,k,*,*,invalid
f,e,s,t,e,r,e,d,valid
w,q,x,c,l,b,h,*,invalid
s,o,d,*,*,*,*,*,valid
l,a,b,i,a,l,*,*,valid
s,m,o,o,c,h,e,d,valid
n,o,b,l,e,r,*,*,valid
x,k,u,i,c,l,g,*,invalid
g,i,x,*,*,*,*,*,invalid
a,x,i,o,m,s,*,*,valid
f,r,y,i,n,g,*,*,valid
y,u,f,b,u,y,*,*,invalid
g,w,u,o,*,*,*,*,invalid
k,s,a,*,*,*,*,*,invalid
e,d,m,*,*,*,*,*,invalid
q,m,u,u,*,*,*,*,invalid
d,e,b,a,t,e,d,*,valid
r,o,i,l,i,n,g,*,valid
x,s,r,*,*,*,*,*,invalid
j,b,j,e,e,o,e,*,invalid
s,w,i,t,c,h,*,*,valid
f,a,b,l,e,d,*,*,valid
p,u,o,a,c,c,*,*,invalid
h,w,i,r,x,y,*,*,invalid
f,i,r,m,e,r,*,*,valid
a,q,s,*,*,*,*,*,invalid
x,k,c,m,w,*,*,*,invalid
g,i,b,e,*,*,*,*,valid
u,t,h,e,*,*,*,*,invalid
h,r,d,e,*,*,*,*,invalid
f,r,b,w,*,*,*,*,invalid
e,j,g,h,o,k,u,*,invalid
d,i,a,b,o,l,i,c,valid
e,r,m,k,*,*,*,*,invalid
u,m,j,f,j,w,*,*,invalid
l,o,b,b,y,i,n,g,valid
r,i,d,*,*,*,*,*,valid
b,l,a,c,k,*,*,*,valid
j,t,a,y,d,p,f,*,invalid
g,a,m,b,l,e,r,s,valid
b,u,m,b,l,e,s,*,valid
h,a,s,t,e,n,*,*,valid
i,v,k,a,p,*,*,*,invalid
b,a,t,i,k,s,*,*,valid
h,a,s,t,i,n,g,*,valid
h,p,p,b,j,i,q,*,invalid
p,i,o,u,s,l,y,*,valid
d,o,g,g,o,n,e,r,valid
c,o,l,o,g,n,e,s,valid
k,y,c,a,b,*,*,*,invalid
n,j,d,f,*,*,*,*,invalid
b,l,e,a,c,h,e,d,valid
b,a,n,d,*,*,*,*,valid
j,j,c,j,w,f,d,*,invalid
h,c,h,*,*,*,*,*,invalid
f,r,f,*,*,*,*,*,invalid
i,y,q,k,g,p,*,*,invalid
a,y,j,m,l,q,u,*,invalid
s,y,n,y,d,f,a,*,invalid
b,e,l,t,i,n,g,*,valid
s,c,a,r,r,e,d,*,valid
b,e,b,s,*,*,*,*,invalid
k,f,f,o,*,*,*,*,invalid
p,r,i,s,m,s,*,*,valid
w,y,y,*,*,*,*,*,invalid
n,c,u,r,*,*,*,*,invalid
b,i,r,a,c,i,a,l,valid
k,a,i,s,h,a,*,*,valid
d,j,y,m,*,*,*,*,invalid
t,b,x,*,*,*,*,*,invalid
c,u,m,l,v,*,*,*,invalid
p,y,l,w,k,m,*,*,invalid
o,n,r,u,s,h,*,*,valid
s,u,j,k,y,t,h,*,invalid
f,b,p,v,i,*,*,*,invalid
g,r,o,u,p,e,r,s,valid
c,l,x,t,*,*,*,*,invalid
o,u,e,y,a,l,g,*,invalid
e,x,t,r,a,*,*,*,valid
s,u,b,j,o,i,n,*,valid
x,r,v,a,h,m,x,*,invalid
i,d,e,a,l,i,s,t,valid
t,a,u,*,*,*,*,*,invalid
p,l,x,x,d,*,*,*,invalid
b,e,a,r,i,n,g,*,valid
l,v,o,q,*,*,*,*,invalid
s,p,v,i,r,a,h,*,invalid
w,l,w,c,q,r,i,*,invalid
f,r,e,i,g,h,t,s,valid
h,q,x,q,*,*,*,*,invalid
e,n,n,o,b,l,e,s,valid
g,a,t,f,h,p,h,*,invalid
r,e,b,i,r,t,h,s,valid
c,o,u,n,t,e,s,s,valid
j,l,p,p,n,r,s,*,invalid
c,w,q,y,x,*,*,*,invalid
b,n,j,*,*,*,*,*,invalid
c,a,r,e,f,u,l,*,valid
c,o,l,l,a,r,*,*,valid
h,e,r,n,i,a,*,*,valid
c,o,w,l,s,*,*,*,valid
a,m,m,o,n,i,a,*,valid
r,r,q,y,*,*,*,*,invalid
k,q,m,y,p,v,*,*,invalid
h,b,p,*,*,*,*,*,invalid
s,t,a,n,d,o,u,t,valid
u,a,t,b,*,*,*,*,invalid
s,t,o,r,e,d,*,*,valid
p,k,k,q,*,*,*,*,invalid
p,e,a,r,l,i,e,r,valid
r,k,p,o,s,m,b,*,invalid
d,a,d,p,*,*,*,*,invalid
f,g,o,e,p,d,*,*,invalid
w,s,q,q,l,d,*,*,invalid
k,u,o,w,o,b,*,*,invalid
n,j,u,*,*,*,*,*,invalid
k,u,b,i,n,e,m,*,invalid
m,x,f,l,h,o,e,*,invalid
c,o,o,m,e,p,*,*,invalid
d,o,t,h,*,*,*,*,valid
m,o,n,g,e,r,s,*,valid
w,r,e,o,a,n,h,*,invalid
g,i,r,e,*,*,*,*,invalid
y,a,a,i,*,*,*,*,invalid
w,g,r,s,p,p,*,*,invalid
x,u,w,j,s,*,*,*,invalid
e,l,e,m,e,n,t,s,valid
p,u,m,i,c,e,s,*,valid
l,q,n,r,i,*,*,*,invalid
t,i,l,t,*,*,*,*,valid
s,i,n,*,*,*,*,*,valid
m,w,n,*,*,*,*,*,invalid
h,a,t,t,e,r,*,*,valid
p,e,j,*,*,*,*,*,invalid
q,t,o,d,u,l,q,*,invalid
n,q,o,e,o,u,l,*,invalid
c,o,x,m,i,k,*,*,invalid
e,e,d,g,u,w,u,*,invalid
p,a,r,r,y,*,*,*,valid
p,a,l,s,y,*,*,*,valid
h,i,h,*,*,*,*,*,invalid
b,o,d,w,*,*,*,*,invalid
n,t,m,a,i,k,*,*,invalid
e,b,q,*,*,*,*,*,invalid
w,g,q,p,r,q,e,*,invalid
i,n,h,k,r,*,*,*,invalid
d,e,t,e,n,t,e,s,valid
w,u,e,f,d,u,x,*,invalid
b,n,m,k,*,*,*,*,invalid
j,o,e,h,*,*,*,*,invalid
g,a,d,g,e,t,*,*,valid
e,k,a,y,e,a,*,*,invalid
b,e,a,n,s,*,*,*,valid
s,c,y,t,h,e,s,*,valid
b,n,q,u,*,*,*,*,invalid
b,t,h,m,w,u,x,*,invalid
a,s,n,k,g,o,*,*,invalid
h,o,b,b,l,e,d,*,valid
l,m,t,u,t,k,*,*,invalid
o,v,e,r,l,y,*,*,valid
x,g,p,o,x,u,*,*,invalid
i,d,c,q,d,m,w,*,invalid
h,e,a,d,l,i,n,e,valid
c,t,a,h,c,a,s,*,invalid
d,i,b,o,k,p,*,*,invalid
u,k,o,b,m,w,*,*,invalid
y,b,c,u,x,*,*,*,invalid
f,f,n,x,*,*,*,*,invalid
a,i,r,i,e,s,t,*,valid
x,m,e,g,t,x,p,*,invalid
j,t,s,g,*,*,*,*,invalid
h,y,s,*,*,*,*,*,invalid
c,h,i,m,e,s,*,*,valid
p,r,a,t,e,*,*,*,valid
m,y,g,*,*,*,*,*,invalid
a,y,s,r,w,*,*,*,invalid
g,g,f,f,y,*,*,*,invalid
x,c,o,*,*,*,*,*,invalid
b,l,u,e,s,*,*,*,valid
d,b,h,b,o,d,n,*,invalid
y,d,o,*,*,*,*,*,invalid
l,m,j,y,y,*,*,*,invalid
g,i,b,b,e,r,s,*,valid
s,c,u,l,p,t,o,r,valid
q,u,p,h,m,h,t,*,invalid
c,o,r,r,i,d,o,r,valid
x,n,h,v,g,f,b,*,invalid
y,w,y,w,t,g,k,*,invalid
k,m,p,o,*,*,*,*,invalid
t,f,e,y,t,*,*,*,invalid
t,m,f,h,*,*,*,*,invalid
g,o,r,g,i,n,g,*,valid
c,j,u,v,u,y,*,*,invalid
p,l,s,s,c,e,*,*,invalid
c,f,y,q,k,w,*,*,invalid
a,r,m,a,t,u,r,e,valid
k,p,w,*,*,*,*,*,invalid
h,g,f,o,w,x,*,*,invalid
g,q,i,l,*,*,*,*,invalid
o,c,c,u,r,s,*,*,valid
d,i,s,m,o,u,n,t,valid
f,a,i,n,t,s,*,*,valid
b,o,z,o,s,*,*,*,valid
v,j,f,y,*,*,*,*,invalid
q,j,a,e,*,*,*,*,invalid
m,p,m,*,*,*,*,*,invalid
f,n,s,t,*,*,*,*,invalid
w,k,l,l,p,u,j,*,invalid
m,q,f,x,v,o,m,*,invalid
t,y,p,i,f,i,e,d,valid
b,u,n,k,*,*,*,*,valid
d,u,b,u,*,*,*,*,invalid
i,f,l,i,e,e,t,*,invalid
l,l,f,d,v,x,s,*,invalid
g,l,o,b,*,*,*,*,valid
w,q,n,q,*,*,*,*,invalid
n,x,a,a,s,v,*,*,invalid
m,d,k,f,h,*,*,*,invalid
r,i,h,d,n,m,*,*,invalid
j,d,w,u,e,*,*,*,invalid
g,o,v,e,r,n,s,*,valid
y,e,f,w,*,*,*,*,invalid
f,o,r,n,a,i,*,*,invalid
a,r,k,s,*,*,*,*,valid
e,g,r,a,g,*,*,*,invalid
y,a,r,d,a,g,e,*,valid
b,o,o,s,t,e,r,*,valid
h,k,x,*,*,*,*,*,invalid
x,g,g,c,w,d,r,*,invalid
a,c,u,t,e,s,*,*,valid
b,d,p,k,*,*,*,*,invalid
a,s,s,e,m,b,l,y,valid
c,d,n,t,o,t,j,*,invalid
o,o,q,w,*,*,*,*,invalid
x,y,v,l,*,*,*,*,invalid
f,n,h,d,*,*,*,*,invalid
c,r,p,s,p,v,*,*,invalid
d,h,c,s,l,q,*,*,invalid
b,n,v,i,w,i,*,*,invalid
w,q,e,s,k,*,*,*,invalid
l,j,u,g,*,*,*,*,invalid
h,f,e,u,g,h,k,*,invalid
h,l,c,w,o,*,*,*,invalid
p,r,o,t,e,i,n,s,valid
l,i,c,o,r,i,c,e,valid
y,t,j,*,*,*,*,*,invalid
s,b,q,s,*,*,*,*,invalid
g,r,a,s,s,y,*,*,valid
i,w,p,e,*,*,*,*,invalid
l,g,u,e,n,h,*,*,invalid
f,l,o,c,k,i,n,g,valid
t,a,b,l,e,a,u,*,valid
w,n,s,s,s,*,*,*,invalid
m,i,s,e,r,i,e,s,valid
s,t,m,h,x,p,*,*,invalid
i,b,d,p,i,k,j,*,invalid
b,r,e,j,o,r,*,*,invalid
j,o,s,*,*,*,*,*,invalid
p,g,l,g,t,a,*,*,invalid
o,u,t,p,o,s,t,s,valid
q,s,j,k,*,*,*,*,invalid
k,i,a,g,j,u,*,*,invalid
w,a,f,t,s,*,*,*,valid
e,m,k,*,*,*,*,*,invalid
c,h,b,b,d,a,l,*,invalid
x,h,m,x,*,*,*,*,invalid
q,b,w,g,r,h,*,*,invalid
r,o,o,m,m,a,t,e,valid
s,c,i,s,s,o,r,s,valid
p,f,x,n,d,n,*,*,invalid
j,f,x,s,c,*,*,*,invalid
s,n,i,d,e,s,t,*,valid
g,h,l,c,j,*,*,*,invalid
v,i,b,u,r,n,u,m,valid
c,a,b,o,o,s,e,s,valid
b,g,k,g,y,p,y,*,invalid
l,a,g,g,a,r,d,*,valid
l,y,c,h,e,e,s,*,valid
v,i,p,o,f,b,g,*,invalid
k,n,t,t,f,*,*,*,invalid
m,a,s,q,u,e,*,*,valid
t,o,t,e,d,*,*,*,valid
i,f,h,h,w,y,f,*,invalid
f,l,o,u,r,y,*,*,valid
h,e,i,g,h,t,*,*,valid
g,r,g,o,l,*,*,*,invalid
k,q,e,w,j,*,*,*,invalid
r,a,c,i,s,m,*,*,valid
r,i,f,y,*,*,*,*,invalid
d,l,t,f,*,*,*,*,invalid
c,g,i,s,h,*,*,*,invalid
s,a,p,*,*,*,*,*,invalid
q,c,h,t,o,x,*,*,invalid
i,f,f,i,e,r,*,*,valid
m,p,r,i,x,*,*,*,invalid
x,d,v,o,r,j,e,*,invalid
o,g,d,*,*,*,*,*,invalid
h,f,r,q,h,*,*,*,invalid
s,q,m,*,*,*,*,*,invalid
l,i,c,e,n,c,e,d,valid
c,f,y,*,*,*,*,*,invalid
l,o,o,m,*,*,*,*,valid
c,h,u,t,e,s,*,*,valid
m,f,b,i,a,o,*,*,invalid
s,f,g,g,*,*,*,*,invalid
s,e,e,t,h,e,d,*,valid
i,x,y,s,*,*,*,*,invalid
g,f,w,u,x,*,*,*,invalid
g,o,w,n,*,*,*,*,invalid
v,m,n,j,*,*,*,*,invalid
b,r,a,c,k,i,s,h,valid
b,t,e,l,b,*,*,*,invalid
m,i,s,t,s,*,*,*,valid
f,g,l,q,*,*,*,*,invalid
b,a,s,k,e,t,s,*,valid
b,a,r,o,n,*,*,*,valid
f,s,k,*,*,*,*,*,invalid
k,t,d,l,f,f,d,*,invalid
m,h,q,f,v,t,*,*,invalid
c,y,u,m,j,f,*,*,invalid
t,a,n,g,i,b,l,e,valid
g,l,i,d,e,r,*,*,valid
b,e,n,d,e,r,*,*,valid
e,o,r,m,k,d,v,*,invalid
c,e,n,s,o,r,e,d,valid
i,m,a,o,k,*,*,*,invalid
j,o,c,j,a,b,*,*,invalid
c,t,j,w,p,h,*,*,invalid
a,g,n,n,k,*,*,*,invalid
g,e,c,r,*,*,*,*,invalid
u,i,u,*,*,*,*,*,invalid
s,u,r,i,*,*,*,*,invalid
c,y,n,i,c,s,*,*,valid
b,a,t,h,s,*,*,*,valid
s,n,o,w,s,h,e,d,valid
b,u,x,o,n,y,n,*,invalid
f,e,v,e,r,i,s,h,valid
g,e,w,p,*,*,*,*,invalid
h,g,i,*,*,*,*,*,invalid
v,s,a,v,*,*,*,*,invalid
h,j,l,*,*,*,*,*,invalid
o,i,b,b,k,*,*,*,invalid
t,r,y,o,u,t,s,*,valid
s,n,f,*,*,*,*,*,invalid
j,i,q,*,*,*,*,*,invalid
y,h,s,o,c,*,*,*,invalid
j,a,g,*,*,*,*,*,invalid
f,c,s,*,*,*,*,*,invalid
n,e,w,t,*,*,*,*,valid
f,h,l,n,*,*,*,*,invalid
c,v,o,s,w,*,*,*,invalid
f,i,a,t,*,*,*,*,valid
l,l,v,a,p,*,*,*,invalid
s,t,e,n,c,i,l,s,valid
a,s,g,f,*,*,*,*,invalid
d,i,g,r,a,p,h,s,valid
g,a,i,*,*,*,*,*,invalid
v,m,j,*,*,*,*,*,invalid
o,g,a,w,k,*,*,*,invalid
g,a,l,o,s,h,e,s,valid
c,l,f,e,g,*,*,*,invalid
b,b,w,q,*,*,*,*,invalid
n,e,i,g,h,s,*,*,valid
m,a,n,n,e,r,l,y,valid
k,r,s,*,*,*,*,*,invalid
p,o,m,p,o,n,*,*,valid
c,a,r,p,e,l,s,*,valid
c,s,j,f,o,f,e,*,invalid
b,l,j,a,m,q,*,*,invalid
m,o,u,t,h,i,n,g,valid
d,e,g,r,a,d,e,d,valid
l,o,b,b,i,e,d,*,valid
b,a,w,l,e,d,*,*,valid
e,s,e,t,*,*,*,*,invalid
d,a,p,p,e,r,*,*,valid
s,h,a,r,i,n,g,*,valid
c,o,a,s,t,e,r,*,valid
l,m,r,g,n,*,*,*,invalid
j,x,f,m,q,*,*,*,invalid
l,i,f,t,o,f,f,s,valid
n,x,b,d,q,j,q,*,invalid
w,e,p,b,v,*,*,*,invalid
v,t,t,a,c,*,*,*,invalid
b,v,e,m,n,j,*,*,invalid
g,t,x,s,k,*,*,*,invalid
e,n,a,*,*,*,*,*,invalid
e,d,f,n,q,y,b,*,invalid
l,r,u,*,*,*,*,*,invalid
t,y,j,g,*,*,*,*,invalid
x,j,w,*,*,*,*,*,invalid
t,r,a,m,m,i,n,g,valid
v,j,r,v,q,*,*,*,invalid
b,r,e,a,t,h,e,r,valid
t,f,c,*,*,*,*,*,invalid
p,e,d,a,l,s,*,*,valid
f,o,n,h,g,*,*,*,invalid
j,p,w,b,h,*,*,*,invalid
b,h,u,b,u,*,*,*,invalid
b,e,r,g,*,*,*,*,invalid
c,t,b,*,*,*,*,*,invalid
s,h,i,i,t,a,k,e,valid
t,i,h,*,*,*,*,*,invalid
e,n,i,*,*,*,*,*,invalid
v,i,r,u,s,e,s,*,valid
m,b,j,d,*,*,*,*,invalid
h,x,p,l,o,*,*,*,invalid
e,o,e,a,i,m,*,*,invalid
w,e,e,d,e,d,*,*,valid
o,k,e,*,*,*,*,*,invalid
c,c,b,v,n,*,*,*,invalid
x,t,r,c,*,*,*,*,invalid
t,h,r,i,f,t,y,*,valid
r,t,c,d,r,o,*,*,invalid
w,s,t,e,*,*,*,*,invalid
j,w,g,k,d,*,*,*,invalid
h,a,s,t,e,n,s,*,valid
m,c,g,m,i,a,j,*,invalid
x,v,x,*,*,*,*,*,invalid
c,l,t,s,v,n,r,*,invalid
d,h,n,y,*,*,*,*,invalid
q,t,a,*,*,*,*,*,invalid
t,o,e,s,*,*,*,*,valid
e,x,p,a,n,d,e,d,valid
a,c,g,v,r,*,*,*,invalid
e,h,q,f,k,*,*,*,invalid
p,o,l,e,c,a,t,*,valid
p,j,w,s,*,*,*,*,invalid
s,o,u,n,d,s,*,*,valid
q,g,x,d,j,i,*,*,invalid
m,o,b,i,l,e,*,*,valid
p,q,k,s,*,*,*,*,invalid
s,d,j,*,*,*,*,*,invalid
c,h,a,g,r,i,n,*,valid
b,u,o,y,s,*,*,*,valid
o,t,n,d,*,*,*,*,invalid
b,p,i,o,h,*,*,*,invalid
r,p,q,*,*,*,*,*,invalid
p,e,c,c,a,r,y,*,valid
m,p,p,k,*,*,*,*,invalid
i,m,h,n,k,x,c,*,invalid
h,o,o,d,*,*,*,*,valid
b,e,t,o,o,k,*,*,valid
w,e,e,k,d,a,y,*,valid
o,c,p,*,*,*,*,*,invalid
l,i,g,h,t,e,r,*,valid
m,j,t,*,*,*,*,*,invalid
r,d,f,w,*,*,*,*,invalid
w,e,b,p,*,*,*,*,invalid
p,w,p,*,*,*,*,*,invalid
o,u,t,b,u,r,s,t,valid
n,a,w,*,*,*,*,*,invalid
m,b,b,*,*,*,*,*,invalid
x,e,n,f,p,w,v,*,invalid
t,o,n,y,*,*,*,*,valid
n,n,i,i,c,q,*,*,invalid
