char01,char02,char03,char04,char05,char06,char07,char08,Valid
s,c,b,y,o,x,u,*,invalid
r,m,h,*,*,*,*,*,invalid
g,f,r,r,g,k,m,*,invalid
o,b,s,c,v,c,*,*,invalid
v,a,r,*,*,*,*,*,invalid
f,r,e,n,z,i,e,s,valid
h,a,m,m,e,r,*,*,valid
d,u,r,c,g,g,*,*,invalid
x,m,f,a,i,m,*,*,invalid
r,h,j,x,x,x,*,*,invalid
x,v,k,v,t,d,o,*,invalid
m,o,v,i,n,g,*,*,valid
s,a,l,f,*,*,*,*,invalid
p,v,l,m,x,w,*,*,invalid
a,n,a,l,o,g,y,*,valid
j,g,u,a,a,*,*,*,invalid
t,o,q,b,c,*,*,*,invalid
t,q,x,c,*,*,*,*,invalid
x,i,e,a,h,*,*,*,invalid
k,n,o,b,b,y,*,*,valid
h,o,o,t,i,n,g,*,valid
s,i,l,v,e,r,s,*,valid
w,q,k,e,t,f,b,*,invalid
h,h,n,t,w,k,*,*,invalid
a,j,d,s,h,m,*,*,invalid
i,o,d,i,n,e,*,*,valid
j,s,e,b,y,o,*,*,invalid
b,q,o,x,o,t,*,*,invalid
h,o,b,b,i,t,*,*,valid
j,h,g,k,s,i,*,*,invalid
w,e,b,c,a,m,*,*,valid
r,a,t,t,l,i,n,g,valid
t,o,u,r,s,*,*,*,valid
c,h,i,p,p,e,r,*,valid
p,c,y,d,*,*,*,*,invalid
m,u,u,v,k,*,*,*,invalid
s,p,a,d,i,n,g,*,valid
s,k,a,t,e,d,*,*,valid
w,o,r,e,l,u,*,*,invalid
s,q,u,e,l,c,h,*,valid
x,t,u,j,d,*,*,*,invalid
r,a,n,k,l,e,*,*,valid
v,o,l,t,a,g,e,*,valid
n,k,i,y,*,*,*,*,invalid
e,u,u,*,*,*,*,*,invalid
y,h,s,n,n,r,*,*,invalid
f,n,c,t,m,*,*,*,invalid
a,e,j,p,*,*,*,*,invalid
a,b,r,*,*,*,*,*,invalid
m,l,h,e,o,k,w,*,invalid
o,m,m,u,p,w,*,*,invalid
j,h,t,d,*,*,*,*,invalid
c,r,a,n,n,i,e,s,valid
t,u,s,l,u,o,*,*,invalid
j,t,k,*,*,*,*,*,invalid
r,e,a,d,i,n,g,*,valid
s,p,o,k,e,*,*,*,valid
r,e,b,a,t,e,d,*,valid
i,n,c,o,m,e,s,*,valid
m,a,v,e,n,*,*,*,valid
t,s,j,*,*,*,*,*,invalid
a,r,t,s,i,e,r,*,valid
d,a,m,h,h,k,t,*,invalid
a,n,y,w,a,y,*,*,valid
c,n,x,e,*,*,*,*,invalid
v,m,a,f,w,*,*,*,invalid
b,r,y,*,*,*,*,*,invalid
w,u,f,u,c,l,e,*,invalid
d,c,p,g,d,*,*,*,invalid
w,o,m,b,s,*,*,*,valid
d,a,u,b,e,r,*,*,valid
p,e,n,n,a,n,t,s,valid
r,e,n,a,m,e,s,*,valid
s,a,t,i,a,t,e,*,valid
d,i,s,l,i,k,e,*,valid
u,h,h,*,*,*,*,*,invalid
u,g,c,b,t,g,*,*,invalid
p,o,r,t,l,y,*,*,valid
o,h,g,k,y,x,t,*,invalid
c,d,n,b,e,*,*,*,invalid
p,i,e,x,i,t,e,*,invalid
x,n,x,d,l,v,*,*,invalid
m,a,k,f,d,j,q,*,invalid
i,d,o,l,*,*,*,*,valid
n,k,v,c,*,*,*,*,invalid
r,e,p,a,i,n,t,*,valid
t,r,a,c,e,s,*,*,valid
r,u,c,e,i,k,r,*,invalid
f,x,u,*,*,*,*,*,invalid
b,m,i,g,l,o,*,*,invalid
a,d,v,e,r,t,s,*,valid
q,a,c,s,d,n,*,*,invalid
g,l,n,d,x,q,x,*,invalid
n,e,n,*,*,*,*,*,invalid
p,o,g,r,o,m,s,*,valid
t,o,y,p,d,t,*,*,invalid
o,h,t,g,*,*,*,*,invalid
b,u,t,c,h,e,r,s,valid
w,b,e,g,t,*,*,*,invalid
x,u,u,o,l,l,e,*,invalid
o,e,l,*,*,*,*,*,invalid
n,a,q,s,l,*,*,*,invalid
v,w,j,e,*,*,*,*,invalid
c,h,o,p,*,*,*,*,valid
a,p,p,a,l,s,*,*,valid
w,i,f,e,*,*,*,*,valid
x,o,g,t,r,u,*,*,invalid
s,u,p,r,e,m,e,*,valid
i,n,t,r,e,p,i,d,valid
p,p,a,f,b,b,*,*,invalid
i,u,h,m,d,w,*,*,invalid
s,n,e,r,d,b,u,*,invalid
i,d,b,*,*,*,*,*,invalid
c,f,u,v,n,*,*,*,invalid
n,i,n,n,i,e,s,*,valid
h,y,d,r,a,t,e,d,valid
k,u,s,a,i,*,*,*,valid
x,l,u,a,f,s,v,*,invalid
k,o,n,*,*,*,*,*,invalid
a,b,v,*,*,*,*,*,invalid
m,o,t,t,o,s,*,*,valid
g,y,h,q,*,*,*,*,invalid
l,s,n,*,*,*,*,*,invalid
m,o,u,n,d,e,d,*,valid
c,a,l,c,u,l,i,*,valid
c,a,t,a,l,o,g,s,valid
r,d,g,c,*,*,*,*,invalid
v,b,d,p,*,*,*,*,invalid
d,a,d,d,y,*,*,*,valid
f,l,t,j,*,*,*,*,invalid
k,o,o,k,i,e,s,t,valid
p,a,i,d,*,*,*,*,valid
r,j,v,r,*,*,*,*,invalid
c,t,a,*,*,*,*,*,invalid
a,f,f,e,c,t,e,d,valid
h,b,d,f,u,h,*,*,invalid
d,e,d,i,c,a,t,e,valid
a,f,f,o,r,d,s,*,valid
b,y,m,v,m,f,*,*,invalid
b,l,o,c,k,i,n,g,valid
q,d,t,o,r,*,*,*,invalid
c,m,v,g,u,m,u,*,invalid
f,j,a,o,n,p,o,*,invalid
g,p,s,p,r,m,*,*,invalid
g,n,d,o,a,r,*,*,invalid
c,y,d,o,n,a,p,*,invalid
g,i,c,y,*,*,*,*,invalid
s,a,g,g,i,n,g,*,valid
l,j,g,c,t,t,*,*,invalid
s,l,o,t,t,i,n,g,valid
p,o,u,n,d,i,n,g,valid
s,c,r,u,b,b,e,r,valid
o,f,q,*,*,*,*,*,invalid
i,l,l,e,g,a,l,s,valid
h,a,l,i,b,u,t,s,valid
n,s,e,m,*,*,*,*,invalid
t,m,r,k,m,c,*,*,invalid
v,r,l,y,*,*,*,*,invalid
a,n,g,o,r,a,*,*,valid
k,t,r,c,f,o,*,*,invalid
u,f,a,e,g,l,*,*,invalid
n,y,w,s,*,*,*,*,invalid
r,b,n,*,*,*,*,*,invalid
l,x,s,j,*,*,*,*,invalid
f,a,z,i,n,g,*,*,valid
y,k,f,n,u,d,k,*,invalid
p,e,l,l,a,g,r,a,valid
l,o,o,p,e,d,*,*,valid
e,j,g,g,g,*,*,*,invalid
g,x,p,*,*,*,*,*,invalid
g,r,a,f,t,e,d,*,valid
v,s,q,a,f,*,*,*,invalid
q,a,t,q,m,*,*,*,invalid
x,y,n,b,*,*,*,*,invalid
r,o,a,m,s,*,*,*,valid
a,h,v,r,w,i,g,*,invalid
h,u,b,c,a,p,s,*,valid
r,e,a,m,i,n,g,*,valid
p,r,e,c,i,s,e,*,valid
o,v,q,j,*,*,*,*,invalid
s,a,n,c,t,u,m,s,valid
t,o,r,t,u,r,e,*,valid
p,q,s,*,*,*,*,*,invalid
i,h,o,h,y,u,*,*,invalid
f,i,t,t,e,r,*,*,valid
j,j,t,h,l,k,e,*,invalid
b,l,a,s,t,e,r,s,valid
b,n,x,f,a,q,*,*,invalid
k,c,s,h,h,*,*,*,invalid
g,a,l,*,*,*,*,*,valid
o,c,x,*,*,*,*,*,invalid
v,x,j,*,*,*,*,*,invalid
v,b,t,j,t,*,*,*,invalid
s,m,u,q,*,*,*,*,invalid
b,u,r,b,l,e,*,*,valid
h,i,s,s,e,s,*,*,valid
w,t,x,y,r,j,p,*,invalid
l,x,t,q,u,w,*,*,invalid
f,u,m,i,n,g,*,*,valid
p,d,f,c,q,*,*,*,invalid
a,n,m,*,*,*,*,*,invalid
i,o,o,i,c,h,x,*,invalid
y,g,o,k,i,n,*,*,invalid
e,n,o,*,*,*,*,*,invalid
x,m,q,*,*,*,*,*,invalid
d,o,g,g,e,d,*,*,valid
n,r,q,*,*,*,*,*,invalid
f,r,e,p,k,l,*,*,invalid
m,n,l,*,*,*,*,*,invalid
s,c,a,r,e,s,*,*,valid
n,j,e,k,x,f,*,*,invalid
c,l,a,m,m,i,e,r,valid
h,a,n,g,i,n,g,s,valid
b,i,s,c,u,i,t,*,valid
g,o,o,e,y,*,*,*,valid
r,e,c,e,p,t,o,r,valid
v,v,y,*,*,*,*,*,invalid
s,t,i,l,e,s,*,*,valid
k,x,h,v,b,j,g,*,invalid
v,x,p,l,w,*,*,*,invalid
c,l,a,s,p,i,n,g,valid
h,m,s,c,c,n,*,*,invalid
w,l,i,e,k,d,a,*,invalid
t,a,b,v,c,*,*,*,invalid
y,u,h,*,*,*,*,*,invalid
t,y,r,a,n,n,y,*,valid
w,p,q,w,t,o,m,*,invalid
t,s,x,*,*,*,*,*,invalid
y,l,f,f,w,*,*,*,invalid
n,o,i,*,*,*,*,*,invalid
q,j,n,c,d,a,w,*,invalid
o,a,u,g,w,*,*,*,invalid
u,j,m,*,*,*,*,*,invalid
g,u,v,e,m,*,*,*,invalid
k,n,s,q,*,*,*,*,invalid
c,x,m,v,s,*,*,*,invalid
f,k,f,*,*,*,*,*,invalid
m,e,l,x,x,k,h,*,invalid
f,l,f,l,*,*,*,*,invalid
d,x,w,q,d,*,*,*,invalid
v,a,u,n,t,s,*,*,valid
e,a,v,a,*,*,*,*,invalid
r,x,p,*,*,*,*,*,invalid
o,t,i,o,s,e,*,*,valid
o,v,e,r,s,t,e,p,valid
s,a,l,v,e,r,*,*,valid
c,e,w,g,w,h,*,*,invalid
m,j,k,p,o,*,*,*,invalid
r,y,g,f,w,p,*,*,invalid
y,j,r,m,l,y,b,*,invalid
x,d,v,w,x,d,*,*,invalid
p,j,f,c,*,*,*,*,invalid
o,s,v,*,*,*,*,*,invalid
m,a,x,i,m,u,m,*,valid
s,c,u,l,p,t,s,*,valid
j,n,x,t,o,*,*,*,invalid
b,r,q,k,*,*,*,*,invalid
r,u,s,s,e,t,s,*,valid
m,f,p,l,*,*,*,*,invalid
c,i,l,i,a,*,*,*,valid
c,a,m,e,o,s,*,*,valid
s,n,o,u,t,s,*,*,valid
o,b,t,u,s,e,l,y,valid
r,a,g,l,a,n,s,*,valid
s,o,s,v,j,w,*,*,invalid
g,p,d,*,*,*,*,*,invalid
x,e,d,*,*,*,*,*,invalid
m,u,x,v,a,*,*,*,invalid
m,b,n,n,p,*,*,*,invalid
w,k,f,m,h,*,*,*,invalid
u,x,x,h,w,e,*,*,invalid
f,w,w,*,*,*,*,*,invalid
b,s,e,v,h,*,*,*,invalid
h,o,l,d,u,p,s,*,valid
m,w,j,j,l,n,*,*,invalid
a,d,d,i,n,g,*,*,valid
d,u,e,t,*,*,*,*,valid
n,l,j,k,*,*,*,*,invalid
t,i,p,i,*,*,*,*,valid
s,u,p,e,i,n,g,o,valid
d,r,i,b,e,*,*,*,invalid
n,f,v,v,b,m,*,*,invalid
b,m,k,l,l,x,*,*,invalid
u,h,i,*,*,*,*,*,invalid
r,e,v,i,s,i,t,*,valid
h,u,r,t,l,e,d,*,valid
k,s,y,s,a,*,*,*,invalid
j,a,i,f,*,*,*,*,invalid
p,l,o,d,d,e,r,*,valid
g,o,r,g,e,o,u,s,valid
u,m,d,*,*,*,*,*,invalid
y,n,u,s,e,o,*,*,invalid
h,s,t,k,y,y,j,*,invalid
x,j,s,q,*,*,*,*,invalid
n,n,e,h,*,*,*,*,invalid
y,b,p,j,i,c,*,*,invalid
j,p,a,k,r,g,w,*,invalid
p,e,c,k,e,d,*,*,valid
u,f,a,x,x,*,*,*,invalid
m,e,j,u,j,*,*,*,invalid
h,u,f,f,*,*,*,*,valid
w,d,f,d,*,*,*,*,invalid
v,x,m,e,t,i,*,*,invalid
p,s,y,c,h,o,s,*,valid
t,u,h,*,*,*,*,*,invalid
u,m,b,e,l,s,*,*,valid
m,d,u,c,q,v,*,*,invalid
h,v,f,i,q,*,*,*,invalid
p,r,i,z,e,s,*,*,valid
s,v,g,t,h,*,*,*,invalid
s,t,r,u,c,k,*,*,valid
a,l,l,o,w,i,n,g,valid
f,o,r,e,s,e,e,s,valid
s,t,y,m,i,e,s,*,valid
q,c,e,k,m,a,c,*,invalid
d,e,c,r,e,a,s,e,valid
n,k,c,e,*,*,*,*,invalid
r,e,l,a,t,i,v,e,valid
s,t,i,f,f,e,d,*,valid
o,m,t,e,*,*,*,*,invalid
c,h,a,n,t,e,r,*,valid
f,q,i,u,y,s,s,*,invalid
x,m,b,*,*,*,*,*,invalid
i,i,u,p,d,e,*,*,invalid
o,q,y,m,w,q,v,*,invalid
d,u,n,g,i,n,g,*,valid
b,o,a,x,*,*,*,*,invalid
t,j,p,*,*,*,*,*,invalid
u,n,i,t,a,r,y,*,valid
s,u,b,m,e,r,s,e,valid
w,a,s,t,r,e,l,s,valid
s,a,j,e,*,*,*,*,invalid
e,u,p,e,k,p,*,*,invalid
x,o,q,*,*,*,*,*,invalid
d,e,m,e,a,n,s,*,valid
t,r,q,c,k,c,o,*,invalid
l,i,l,t,e,d,*,*,valid
u,u,e,*,*,*,*,*,invalid
q,o,s,l,h,*,*,*,invalid
c,h,o,k,e,*,*,*,valid
f,y,p,j,y,*,*,*,invalid
h,o,t,b,e,d,*,*,valid
p,y,b,r,q,s,p,*,invalid
o,w,v,v,i,x,f,*,invalid
k,g,v,*,*,*,*,*,invalid
s,p,o,u,s,e,s,*,valid
r,j,y,u,p,r,*,*,invalid
c,c,r,d,j,*,*,*,invalid
o,s,t,c,u,e,f,*,invalid
b,u,d,y,v,o,u,*,invalid
u,d,r,v,f,o,e,*,invalid
i,g,m,v,*,*,*,*,invalid
k,x,l,k,h,p,*,*,invalid
h,a,l,l,*,*,*,*,valid
s,b,g,*,*,*,*,*,invalid
m,i,n,t,s,*,*,*,valid
p,d,i,w,m,*,*,*,invalid
t,r,a,i,l,e,r,*,valid
c,r,e,d,o,s,*,*,valid
g,v,y,*,*,*,*,*,invalid
i,o,g,p,w,s,v,*,invalid
s,y,h,p,m,g,*,*,invalid
j,s,a,p,u,r,*,*,invalid
e,m,h,d,w,t,s,*,invalid
l,a,c,t,a,t,e,*,valid
v,t,u,p,y,p,o,*,invalid
r,c,f,b,p,n,y,*,invalid
v,c,h,a,d,j,*,*,invalid
c,o,v,e,*,*,*,*,valid
w,q,w,g,j,h,q,*,invalid
p,u,g,o,m,s,*,*,invalid
p,l,a,g,u,i,n,g,valid
t,t,u,*,*,*,*,*,invalid
p,a,c,k,i,n,g,*,valid
q,h,y,x,y,*,*,*,invalid
n,o,a,s,j,*,*,*,invalid
i,t,p,i,v,n,l,*,invalid
i,q,f,o,b,t,e,*,invalid
s,n,g,j,q,o,*,*,invalid
i,q,n,b,p,*,*,*,invalid
o,u,t,b,i,d,s,*,valid
o,f,f,s,h,o,o,t,valid
n,q,q,e,*,*,*,*,invalid
q,f,m,r,y,m,*,*,invalid
m,o,v,a,b,l,e,s,valid
r,u,d,i,m,e,n,t,valid
q,n,w,f,e,f,w,*,invalid
d,h,f,q,t,v,g,*,invalid
s,t,i,r,s,*,*,*,valid
s,d,h,o,o,i,*,*,invalid
t,g,h,*,*,*,*,*,invalid
j,b,o,f,x,d,b,*,invalid
s,a,n,d,a,l,s,*,valid
s,p,e,e,d,w,a,y,valid
q,k,l,h,v,q,h,*,invalid
e,n,e,r,g,y,*,*,valid
p,u,r,g,e,s,*,*,valid
y,e,i,a,v,x,v,*,invalid
a,g,r,e,e,d,*,*,valid
y,p,h,a,q,s,*,*,invalid
v,o,r,t,e,x,*,*,valid
c,r,i,t,t,e,r,s,valid
t,o,r,t,e,s,*,*,valid
g,l,g,s,k,g,*,*,invalid
n,m,j,i,m,*,*,*,invalid
k,n,o,w,*,*,*,*,valid
c,p,y,*,*,*,*,*,invalid
j,b,n,p,o,q,*,*,invalid
c,h,i,l,l,s,*,*,valid
h,p,x,*,*,*,*,*,invalid
d,h,j,e,r,k,*,*,invalid
p,a,d,*,*,*,*,*,valid
l,n,v,d,e,r,n,*,invalid
v,o,y,e,u,r,s,*,valid
r,e,f,u,e,l,*,*,valid
o,v,e,r,l,a,i,d,valid
i,k,b,u,*,*,*,*,invalid
m,a,n,*,*,*,*,*,invalid
e,t,c,h,e,d,*,*,valid
g,r,o,u,s,e,*,*,valid
g,n,j,h,m,*,*,*,invalid
t,y,i,j,g,o,l,*,invalid
p,r,e,s,a,g,e,d,valid
y,p,p,p,j,*,*,*,invalid
p,e,r,v,a,d,e,s,valid
k,r,e,s,d,a,j,*,invalid
e,i,c,h,*,*,*,*,invalid
e,l,e,*,*,*,*,*,invalid
e,q,p,s,l,*,*,*,invalid
b,u,z,z,e,d,*,*,valid
a,w,q,*,*,*,*,*,invalid
d,m,s,e,c,e,j,*,invalid
u,v,o,d,r,b,*,*,invalid
h,e,r,o,i,n,*,*,valid
p,d,n,d,a,g,u,*,invalid
c,r,u,b,c,f,*,*,invalid
c,l,o,n,e,d,*,*,valid
t,r,i,b,u,n,e,s,valid
p,y,n,v,*,*,*,*,invalid
t,h,a,n,*,*,*,*,valid
p,l,u,m,p,e,s,t,valid
t,t,q,v,h,q,*,*,invalid
b,x,l,f,c,r,y,*,invalid
f,h,a,d,y,n,d,*,invalid
k,l,e,*,*,*,*,*,invalid
b,a,l,l,a,d,s,*,valid
e,n,t,r,i,e,s,*,valid
l,a,p,s,e,s,*,*,valid
g,u,n,w,a,l,e,*,valid
i,l,l,p,*,*,*,*,invalid
a,r,c,h,i,v,e,*,valid
j,q,n,d,y,*,*,*,invalid
c,a,r,j,u,*,*,*,invalid
r,e,s,i,s,t,*,*,valid
e,x,q,*,*,*,*,*,invalid
b,f,k,u,a,i,*,*,invalid
q,y,f,m,h,f,*,*,invalid
x,v,a,o,c,h,v,*,invalid
d,k,a,*,*,*,*,*,invalid
s,o,a,k,*,*,*,*,valid
h,a,b,s,n,n,*,*,invalid
r,e,l,a,b,e,l,s,valid
v,a,p,i,n,g,*,*,valid
t,g,i,e,d,a,j,*,invalid
w,r,i,*,*,*,*,*,invalid
x,w,b,f,u,e,*,*,invalid
k,j,j,i,c,e,*,*,invalid
i,g,r,n,v,w,w,*,invalid
a,t,t,i,c,*,*,*,valid
s,t,e,p,s,o,n,*,valid
o,f,d,d,e,*,*,*,invalid
d,x,p,d,*,*,*,*,invalid
g,r,x,x,d,*,*,*,invalid
r,y,e,j,k,*,*,*,invalid
p,a,u,p,i,g,*,*,invalid
s,d,o,i,*,*,*,*,invalid
v,t,n,p,*,*,*,*,invalid
t,p,w,i,*,*,*,*,invalid
v,p,n,m,k,*,*,*,invalid
g,p,n,f,f,v,*,*,invalid
v,t,k,*,*,*,*,*,invalid
p,r,u,i,r,*,*,*,invalid
y,c,y,t,*,*,*,*,invalid
q,d,c,w,x,o,b,*,invalid
f,l,a,b,b,y,*,*,valid
t,d,a,l,b,*,*,*,invalid
s,a,s,s,y,*,*,*,valid
r,i,s,p,b,x,*,*,invalid
w,n,n,e,d,*,*,*,invalid
c,p,f,j,n,r,*,*,invalid
g,e,k,*,*,*,*,*,invalid
y,f,b,*,*,*,*,*,invalid
e,a,b,b,*,*,*,*,invalid
t,c,e,*,*,*,*,*,invalid
g,d,s,*,*,*,*,*,invalid
j,o,l,l,i,t,y,*,valid
m,e,r,m,a,i,d,s,valid
i,o,o,a,s,n,*,*,invalid
w,a,p,i,t,i,*,*,valid
r,o,l,l,s,*,*,*,valid
m,o,n,o,g,a,m,y,valid
d,e,s,k,s,*,*,*,valid
r,r,u,i,j,g,h,*,invalid
a,l,s,p,i,*,*,*,invalid
m,t,k,y,*,*,*,*,invalid
u,p,e,n,d,*,*,*,valid
k,a,i,l,*,*,*,*,invalid
v,q,n,*,*,*,*,*,invalid
l,q,n,n,j,*,*,*,invalid
l,a,c,k,s,*,*,*,valid
r,d,l,f,x,r,w,*,invalid
r,c,v,g,*,*,*,*,invalid
m,o,i,s,t,e,r,*,valid
g,a,b,a,s,*,*,*,invalid
r,e,s,a,l,e,s,*,valid
d,h,p,*,*,*,*,*,invalid
b,l,i,g,h,t,e,d,valid
m,o,a,t,s,*,*,*,valid
c,a,i,r,*,*,*,*,invalid
s,t,s,*,*,*,*,*,invalid
t,i,n,g,e,i,n,g,valid
b,y,e,s,*,*,*,*,valid
w,o,p,g,s,d,l,*,invalid
a,e,r,i,a,l,*,*,valid
w,w,l,e,g,u,*,*,invalid
f,j,c,j,m,*,*,*,invalid
f,t,j,*,*,*,*,*,invalid
v,v,g,f,f,j,b,*,invalid
j,b,b,t,j,*,*,*,invalid
q,a,k,v,k,i,i,*,invalid
c,r,o,w,n,e,d,*,valid
e,e,o,*,*,*,*,*,invalid
h,i,k,j,w,*,*,*,invalid
c,g,k,d,*,*,*,*,invalid
t,s,u,t,s,u,*,*,valid
g,a,x,f,c,y,x,*,invalid
o,v,v,*,*,*,*,*,invalid
d,r,i,v,e,n,*,*,valid
p,t,v,*,*,*,*,*,invalid
b,a,s,y,l,*,*,*,invalid
n,d,t,*,*,*,*,*,invalid
f,r,w,f,p,c,o,*,invalid
w,a,r,m,t,h,*,*,valid
m,q,g,*,*,*,*,*,invalid
t,j,d,m,k,*,*,*,invalid
p,t,w,a,*,*,*,*,invalid
o,b,d,l,a,w,*,*,invalid
b,a,n,q,u,e,t,*,valid
c,t,t,x,*,*,*,*,invalid
p,e,r,u,s,a,l,s,valid
u,c,v,p,n,*,*,*,invalid
j,i,b,e,*,*,*,*,valid
l,l,y,p,d,*,*,*,invalid
c,o,n,c,h,*,*,*,valid
b,r,s,g,v,*,*,*,invalid
c,e,r,e,a,l,s,*,valid
x,d,w,t,*,*,*,*,invalid
p,q,v,*,*,*,*,*,invalid
k,r,i,s,u,r,g,*,invalid
a,p,l,v,k,e,*,*,invalid
r,e,r,u,n,s,*,*,valid
e,o,s,n,h,s,n,*,invalid
t,o,e,*,*,*,*,*,valid
m,t,c,h,o,*,*,*,invalid
k,r,w,i,n,i,*,*,invalid
a,r,m,h,o,l,e,*,valid
m,e,a,n,d,e,r,*,valid
b,u,r,p,*,*,*,*,valid
s,w,e,l,l,i,n,g,valid
s,e,a,s,i,d,e,s,valid
m,m,d,x,k,o,p,*,invalid
h,i,p,s,*,*,*,*,valid
x,m,s,l,*,*,*,*,invalid
w,d,c,j,y,p,y,*,invalid
d,e,k,w,p,*,*,*,invalid
c,l,o,u,d,i,e,r,valid
a,b,e,t,s,*,*,*,valid
a,v,a,*,*,*,*,*,invalid
b,t,s,q,k,s,f,*,invalid
m,a,s,s,e,s,*,*,valid
p,h,r,a,s,e,d,*,valid
g,o,b,l,i,n,*,*,valid
d,e,c,o,d,e,r,*,valid
v,w,s,j,v,d,n,*,invalid
o,w,i,l,*,*,*,*,invalid
f,t,h,f,*,*,*,*,invalid
m,o,t,o,r,i,n,g,valid
k,t,q,d,f,r,c,*,invalid
i,n,f,u,s,e,d,*,valid
b,l,o,o,d,e,d,*,valid
c,h,i,n,t,z,*,*,valid
e,a,q,m,u,a,m,*,invalid
m,b,g,m,s,l,*,*,invalid
c,o,r,n,e,r,*,*,valid
j,o,w,*,*,*,*,*,invalid
r,x,a,r,m,*,*,*,invalid
s,q,w,h,q,f,x,*,invalid
p,i,a,z,z,e,*,*,valid
t,r,e,e,t,o,p,*,valid
s,k,i,p,*,*,*,*,valid
q,j,w,*,*,*,*,*,invalid
a,d,u,l,t,s,*,*,valid
q,u,m,*,*,*,*,*,invalid
i,q,f,*,*,*,*,*,invalid
w,o,p,*,*,*,*,*,invalid
j,o,t,*,*,*,*,*,invalid
b,o,u,n,d,i,n,g,valid
n,e,s,t,s,*,*,*,valid
q,e,e,f,i,h,w,*,invalid
s,f,a,i,y,*,*,*,invalid
a,b,d,*,*,*,*,*,invalid
m,a,n,i,a,c,*,*,valid
v,i,h,h,l,h,f,*,invalid
f,u,v,e,x,*,*,*,invalid
f,y,b,g,y,p,*,*,invalid
b,r,o,w,n,i,n,g,valid
x,t,i,w,*,*,*,*,invalid
l,o,t,s,*,*,*,*,valid
b,a,s,u,t,e,i,*,valid
l,w,v,u,d,f,l,*,invalid
i,j,m,*,*,*,*,*,invalid
c,o,d,i,c,i,l,s,valid
u,o,k,*,*,*,*,*,invalid
h,y,h,d,f,*,*,*,invalid
d,v,w,x,u,x,*,*,invalid
i,t,j,v,u,l,x,*,invalid
f,o,r,t,e,*,*,*,valid
x,p,c,*,*,*,*,*,invalid
i,e,y,s,d,f,a,*,invalid
q,b,y,*,*,*,*,*,invalid
a,m,u,s,i,n,g,*,valid
q,j,p,*,*,*,*,*,invalid
g,m,h,*,*,*,*,*,invalid
i,u,j,a,*,*,*,*,invalid
m,i,a,o,w,e,d,*,valid
m,r,y,d,w,w,*,*,invalid
j,t,h,s,g,*,*,*,invalid
a,o,n,e,b,*,*,*,invalid
p,r,g,o,n,q,h,*,invalid
b,g,r,l,v,b,m,*,invalid
e,s,p,o,*,*,*,*,invalid
p,y,l,*,*,*,*,*,invalid
r,x,m,*,*,*,*,*,invalid
m,e,g,a,n,e,*,*,valid
h,k,i,x,h,j,o,*,invalid
i,p,l,a,o,l,*,*,invalid
s,g,w,p,v,*,*,*,invalid
o,c,f,a,v,u,*,*,invalid
w,r,a,l,e,a,*,*,invalid
x,i,o,u,n,t,*,*,invalid
a,m,l,c,y,*,*,*,invalid
l,k,i,q,*,*,*,*,invalid
e,x,u,l,t,e,d,*,valid
c,n,l,*,*,*,*,*,invalid
s,q,c,h,h,w,*,*,invalid
l,u,r,*,*,*,*,*,invalid
g,a,m,e,n,e,s,s,valid
y,a,o,t,o,p,c,*,invalid
s,l,i,c,k,e,r,s,valid
w,o,r,k,e,d,*,*,valid
e,n,s,e,m,b,l,e,valid
m,v,l,q,x,*,*,*,invalid
v,j,v,b,*,*,*,*,invalid
y,b,y,m,n,r,r,*,invalid
g,o,o,k,*,*,*,*,valid
i,f,w,h,*,*,*,*,invalid
s,g,k,d,*,*,*,*,invalid
i,s,m,s,*,*,*,*,valid
p,q,c,s,q,u,*,*,invalid
e,w,p,g,s,*,*,*,invalid
q,u,e,e,r,e,r,*,valid
q,b,g,*,*,*,*,*,invalid
p,i,c,k,*,*,*,*,valid
e,t,f,*,*,*,*,*,invalid
u,y,e,o,m,*,*,*,invalid
r,j,i,*,*,*,*,*,invalid
r,u,w,s,t,f,l,*,invalid
f,n,o,a,l,t,*,*,invalid
a,d,p,s,*,*,*,*,invalid
r,u,p,e,e,*,*,*,valid
p,m,d,g,s,y,k,*,invalid
f,u,q,m,i,*,*,*,invalid
v,y,r,m,o,y,*,*,invalid
b,e,a,d,i,n,g,*,valid
e,l,f,y,*,*,*,*,invalid
s,o,d,a,s,*,*,*,valid
a,m,b,l,e,*,*,*,valid
p,u,o,u,t,*,*,*,invalid
i,g,r,*,*,*,*,*,invalid
b,a,s,s,o,*,*,*,valid
e,q,j,c,g,*,*,*,invalid
j,q,u,b,*,*,*,*,invalid
y,p,a,*,*,*,*,*,invalid
f,i,l,b,b,y,*,*,invalid
v,a,a,o,b,d,e,*,invalid
a,i,i,s,c,*,*,*,invalid
c,i,u,c,q,n,*,*,invalid
s,h,e,l,f,*,*,*,valid
m,a,n,d,a,t,e,*,valid
l,u,i,a,q,b,*,*,invalid
x,l,o,h,*,*,*,*,invalid
k,m,t,o,j,i,*,*,invalid
g,u,l,l,*,*,*,*,valid
a,w,p,v,e,*,*,*,invalid
p,s,m,n,h,v,h,*,invalid
m,u,t,t,e,r,*,*,valid
m,o,o,r,e,d,*,*,valid
w,h,k,g,c,y,o,*,invalid
w,e,a,s,e,l,*,*,valid
f,w,h,*,*,*,*,*,invalid
h,a,u,l,i,n,g,*,valid
