char01,char02,char03,char04,char05,char06,char07,char08,Valid
y,k,y,s,r,*,*,*,invalid
s,e,t,t,a,b,l,e,valid
k,e,t,*,*,*,*,*,invalid
a,g,e,*,*,*,*,*,invalid
v,x,w,n,*,*,*,*,invalid
t,l,e,*,*,*,*,*,invalid
a,g,q,o,a,d,*,*,invalid
b,a,r,m,*,*,*,*,invalid
s,h,i,e,l,d,e,d,valid
v,e,j,c,b,a,*,*,invalid
n,x,x,s,a,i,o,*,invalid
s,a,r,e,e,s,*,*,valid
e,t,s,j,b,h,t,*,invalid
v,e,g,s,*,*,*,*,invalid
n,e,v,q,j,a,p,*,invalid
k,t,a,p,a,*,*,*,invalid
i,n,t,i,m,a,c,y,valid
r,x,k,b,o,*,*,*,invalid
d,o,u,b,l,e,d,*,valid
e,x,h,a,l,i,n,g,valid
s,k,f,j,v,*,*,*,invalid
r,i,d,g,e,s,*,*,valid
g,b,t,l,*,*,*,*,invalid
y,g,c,*,*,*,*,*,invalid
n,e,u,l,i,w,r,*,invalid
a,g,y,t,s,g,*,*,invalid
w,v,k,a,l,y,c,*,invalid
t,r,c,c,*,*,*,*,invalid
a,n,n,u,a,l,l,y,valid
c,h,n,c,y,w,y,*,invalid
r,y,y,g,x,*,*,*,invalid
d,p,c,a,j,w,w,*,invalid
f,o,n,*,*,*,*,*,invalid
b,b,o,j,t,g,g,*,invalid
x,q,v,e,*,*,*,*,invalid
e,f,c,n,*,*,*,*,invalid
b,a,k,x,y,j,c,*,invalid
r,e,f,u,s,e,*,*,valid
w,e,b,b,i,n,g,*,valid
q,u,p,*,*,*,*,*,invalid
n,a,v,x,x,*,*,*,invalid
m,o,n,t,h,s,*,*,valid
l,h,e,b,a,i,*,*,invalid
f,d,o,*,*,*,*,*,invalid
j,c,g,*,*,*,*,*,invalid
c,n,n,p,*,*,*,*,invalid
q,y,a,s,*,*,*,*,invalid
g,r,i,n,g,o,*,*,valid
e,g,j,s,*,*,*,*,invalid
g,q,w,l,k,l,*,*,invalid
j,p,g,o,y,*,*,*,invalid
j,a,d,n,h,*,*,*,invalid
s,p,p,r,s,a,*,*,invalid
q,u,e,l,d,*,*,*,invalid
x,u,v,v,r,*,*,*,invalid
s,a,i,n,t,*,*,*,valid
t,a,l,o,n,*,*,*,valid
o,n,s,b,h,*,*,*,invalid
a,q,h,d,e,k,j,*,invalid
f,o,b,*,*,*,*,*,valid
s,w,e,p,t,*,*,*,valid
r,q,g,p,*,*,*,*,invalid
n,f,o,w,r,d,s,*,invalid
n,i,o,t,*,*,*,*,invalid
s,u,n,g,*,*,*,*,valid
d,r,u,i,d,s,*,*,valid
d,a,o,l,x,q,e,*,invalid
s,t,i,n,t,e,d,*,valid
j,v,b,g,s,*,*,*,invalid
n,p,h,e,*,*,*,*,invalid
t,n,n,u,i,*,*,*,invalid
f,k,d,q,*,*,*,*,invalid
w,o,d,*,*,*,*,*,invalid
y,a,m,*,*,*,*,*,valid
h,e,e,d,f,u,l,*,valid
k,i,e,t,b,d,*,*,invalid
g,b,n,y,k,*,*,*,invalid
k,u,a,g,*,*,*,*,invalid
c,y,p,r,e,s,s,*,valid
m,e,d,i,a,t,o,r,valid
c,r,e,a,t,i,v,e,valid
y,g,o,p,l,q,*,*,invalid
c,h,a,r,t,e,r,s,valid
w,x,l,k,o,l,l,*,invalid
h,f,i,j,m,*,*,*,invalid
q,j,h,*,*,*,*,*,invalid
s,i,n,*,*,*,*,*,valid
m,n,s,r,*,*,*,*,invalid
o,m,j,y,i,*,*,*,invalid
t,c,o,c,*,*,*,*,invalid
c,a,r,v,i,n,g,*,valid
y,p,j,*,*,*,*,*,invalid
e,g,y,v,h,a,*,*,invalid
l,e,a,r,n,*,*,*,valid
u,p,r,i,g,h,t,s,valid
l,o,e,s,r,v,*,*,invalid
b,b,s,k,*,*,*,*,invalid
d,o,w,d,y,*,*,*,valid
e,q,c,*,*,*,*,*,invalid
p,e,c,k,i,n,g,*,valid
a,m,a,s,s,i,n,g,valid
e,n,s,l,a,v,e,*,valid
d,i,s,h,e,d,*,*,valid
k,d,q,e,h,*,*,*,invalid
n,e,w,s,b,o,y,*,valid
d,u,c,d,e,i,c,*,invalid
p,v,f,d,*,*,*,*,invalid
i,o,d,i,n,e,*,*,valid
c,d,f,q,c,*,*,*,invalid
h,v,m,t,n,r,l,*,invalid
a,w,p,k,*,*,*,*,invalid
b,u,n,g,*,*,*,*,valid
r,v,d,q,e,v,*,*,invalid
m,a,w,*,*,*,*,*,valid
j,h,k,c,f,h,g,*,invalid
g,b,u,q,g,*,*,*,invalid
q,s,f,*,*,*,*,*,invalid
y,v,v,c,c,n,*,*,invalid
u,y,s,g,*,*,*,*,invalid
j,e,l,l,*,*,*,*,valid
t,m,e,r,v,m,*,*,invalid
r,m,f,v,m,r,*,*,invalid
m,h,n,*,*,*,*,*,invalid
q,l,n,p,*,*,*,*,invalid
s,u,i,t,a,b,l,e,valid
n,e,w,x,p,*,*,*,invalid
r,a,c,i,n,g,*,*,valid
a,u,i,f,m,u,u,*,invalid
i,n,g,r,e,s,s,*,valid
f,v,c,*,*,*,*,*,invalid
y,d,a,*,*,*,*,*,invalid
q,d,i,b,n,r,r,*,invalid
n,o,t,i,o,n,a,l,valid
s,a,g,o,*,*,*,*,valid
s,b,n,c,y,*,*,*,invalid
h,t,o,*,*,*,*,*,invalid
q,l,k,*,*,*,*,*,invalid
t,r,o,t,t,e,d,*,valid
t,d,w,h,*,*,*,*,invalid
l,a,m,b,*,*,*,*,valid
j,y,p,*,*,*,*,*,invalid
o,y,w,f,h,*,*,*,invalid
b,h,w,v,u,*,*,*,invalid
v,p,c,o,s,c,*,*,invalid
c,m,t,*,*,*,*,*,invalid
g,h,h,q,v,s,d,*,invalid
p,q,h,e,*,*,*,*,invalid
q,d,q,*,*,*,*,*,invalid
d,r,o,o,l,e,d,*,valid
s,y,n,o,n,y,m,s,valid
g,w,r,v,o,g,*,*,invalid
d,f,f,*,*,*,*,*,invalid
c,o,n,v,o,y,*,*,valid
x,y,a,u,f,*,*,*,invalid
i,h,w,m,e,q,c,*,invalid
c,j,e,o,l,p,*,*,invalid
d,a,l,l,y,i,n,g,valid
b,u,d,g,e,t,s,*,valid
m,g,g,g,*,*,*,*,invalid
p,r,o,t,e,c,t,*,valid
c,a,n,a,r,d,*,*,valid
u,b,y,f,*,*,*,*,invalid
s,w,a,n,*,*,*,*,valid
o,j,r,q,v,*,*,*,invalid
l,i,v,e,r,i,e,d,valid
d,e,a,t,h,l,y,*,valid
b,u,r,p,*,*,*,*,valid
r,k,o,h,v,b,*,*,invalid
y,o,a,h,c,*,*,*,invalid
q,v,p,j,r,w,p,*,invalid
k,k,x,o,i,*,*,*,invalid
c,l,j,r,l,y,a,*,invalid
n,x,l,o,*,*,*,*,invalid
o,a,r,g,b,*,*,*,invalid
x,a,p,y,*,*,*,*,invalid
c,b,l,*,*,*,*,*,invalid
k,v,m,t,x,x,w,*,invalid
r,p,m,p,p,*,*,*,invalid
s,n,a,c,k,e,d,*,valid
h,j,b,n,o,w,*,*,invalid
q,v,s,n,m,t,t,*,invalid
y,j,l,r,*,*,*,*,invalid
j,i,g,g,e,r,s,*,valid
w,g,b,s,t,p,s,*,invalid
t,h,b,y,*,*,*,*,invalid
m,e,q,m,*,*,*,*,invalid
p,w,s,f,k,k,c,*,invalid
t,e,r,r,a,c,e,s,valid
i,i,y,p,a,r,d,*,invalid
f,l,a,r,e,*,*,*,valid
b,u,r,g,e,r,*,*,valid
y,w,k,x,x,g,*,*,invalid
s,p,i,k,e,*,*,*,valid
y,q,r,a,*,*,*,*,invalid
s,t,t,g,h,w,e,*,invalid
c,k,r,q,g,f,t,*,invalid
k,s,o,c,b,l,q,*,invalid
d,e,w,*,*,*,*,*,invalid
s,e,r,v,o,s,*,*,valid
s,u,s,t,a,i,n,s,valid
b,n,s,*,*,*,*,*,invalid
m,k,m,*,*,*,*,*,invalid
c,b,o,*,*,*,*,*,invalid
q,y,r,q,l,h,*,*,invalid
x,q,b,e,e,u,*,*,invalid
a,x,i,s,*,*,*,*,valid
q,u,e,n,c,h,e,s,valid
v,c,l,u,*,*,*,*,invalid
g,w,o,q,j,*,*,*,invalid
v,j,j,n,h,*,*,*,invalid
n,i,f,g,*,*,*,*,invalid
s,i,j,w,h,*,*,*,invalid
i,p,a,y,n,o,o,*,invalid
m,i,d,m,o,s,t,*,valid
a,a,u,*,*,*,*,*,invalid
a,t,w,i,t,t,e,r,valid
b,o,w,i,n,g,*,*,valid
f,h,u,f,o,c,v,*,invalid
b,t,a,k,*,*,*,*,invalid
e,t,h,e,r,e,a,l,valid
a,n,t,i,d,o,t,e,valid
p,a,r,a,p,e,t,*,valid
s,t,a,i,d,*,*,*,valid
d,r,a,g,o,n,*,*,valid
m,a,i,d,e,n,l,y,valid
l,i,t,e,r,a,l,s,valid
c,b,f,*,*,*,*,*,invalid
y,r,l,d,*,*,*,*,invalid
p,v,a,g,m,y,*,*,invalid
v,o,o,d,o,o,e,d,valid
l,o,l,l,e,d,*,*,valid
a,x,r,w,q,o,c,*,invalid
o,p,u,w,f,e,*,*,invalid
a,l,l,o,w,*,*,*,valid
d,e,s,i,r,e,d,*,valid
v,l,e,*,*,*,*,*,invalid
d,i,m,i,n,i,s,h,valid
e,m,c,e,e,*,*,*,valid
y,c,b,d,t,*,*,*,invalid
b,i,t,c,h,*,*,*,valid
e,p,o,o,h,p,*,*,invalid
w,h,c,h,*,*,*,*,invalid
j,v,m,e,l,p,k,*,invalid
j,o,u,n,c,i,n,g,valid
i,m,p,e,t,u,s,*,valid
f,h,e,q,f,q,s,*,invalid
q,w,w,x,b,b,*,*,invalid
o,u,t,c,a,s,t,*,valid
m,m,o,f,v,y,a,*,invalid
a,f,f,o,r,d,*,*,valid
o,g,p,a,r,p,g,*,invalid
a,i,r,y,*,*,*,*,valid
p,b,f,f,q,*,*,*,invalid
o,u,y,*,*,*,*,*,invalid
v,o,h,*,*,*,*,*,invalid
q,p,m,d,q,p,*,*,invalid
o,v,e,r,p,a,s,s,valid
b,b,k,h,*,*,*,*,invalid
o,u,t,m,o,d,e,d,valid
k,i,n,k,*,*,*,*,valid
m,a,p,p,e,r,*,*,valid
x,o,g,p,n,*,*,*,invalid
o,r,x,b,g,k,*,*,invalid
l,g,g,o,b,a,*,*,invalid
e,x,p,a,n,d,*,*,valid
b,c,y,v,*,*,*,*,invalid
f,h,e,v,g,*,*,*,invalid
b,y,c,k,c,b,i,*,invalid
w,a,o,q,n,g,a,*,invalid
c,m,w,t,a,*,*,*,invalid
m,o,n,g,r,e,l,*,valid
w,m,r,n,w,*,*,*,invalid
b,e,l,a,y,i,n,g,valid
k,g,l,k,d,*,*,*,invalid
d,r,u,b,b,i,n,g,valid
h,e,a,v,e,n,*,*,valid
a,q,u,a,*,*,*,*,valid
h,x,x,m,f,*,*,*,invalid
k,b,u,e,c,q,u,*,invalid
q,k,h,l,f,i,*,*,invalid
c,i,v,e,t,*,*,*,valid
d,l,f,v,s,*,*,*,invalid
t,h,i,m,b,l,e,s,valid
s,m,h,u,v,*,*,*,invalid
j,a,k,s,*,*,*,*,invalid
o,r,m,c,*,*,*,*,invalid
m,i,n,u,s,*,*,*,valid
f,n,d,v,*,*,*,*,invalid
d,p,y,*,*,*,*,*,invalid
j,v,f,*,*,*,*,*,invalid
b,v,e,r,i,h,j,*,invalid
b,i,s,t,r,o,s,*,valid
f,y,v,e,g,l,y,*,invalid
g,v,f,d,f,f,u,*,invalid
e,j,d,*,*,*,*,*,invalid
s,d,b,r,x,u,*,*,invalid
r,e,g,i,o,n,a,l,valid
j,b,j,*,*,*,*,*,invalid
h,u,m,o,r,i,s,t,valid
k,j,n,*,*,*,*,*,invalid
b,r,e,e,d,*,*,*,valid
g,r,e,a,s,y,*,*,valid
h,u,f,f,y,*,*,*,valid
c,q,j,f,f,u,*,*,invalid
k,v,l,n,u,*,*,*,invalid
a,w,x,d,g,o,*,*,invalid
r,a,p,p,e,r,s,*,valid
c,a,d,g,e,r,s,*,valid
g,o,a,l,p,o,s,t,valid
c,y,g,n,e,t,*,*,valid
c,h,n,a,*,*,*,*,invalid
s,e,m,i,t,o,n,e,valid
n,u,t,m,e,g,s,*,valid
s,o,e,s,j,*,*,*,invalid
w,e,t,l,*,*,*,*,invalid
s,a,l,t,e,s,t,*,valid
v,u,q,w,*,*,*,*,invalid
d,k,u,x,u,*,*,*,invalid
i,n,f,o,r,m,e,d,valid
s,r,k,y,r,r,*,*,invalid
l,m,w,t,m,u,w,*,invalid
y,l,j,u,g,y,x,*,invalid
m,p,m,*,*,*,*,*,invalid
g,b,g,c,y,r,k,*,invalid
z,i,p,p,y,*,*,*,valid
l,r,q,b,m,o,*,*,invalid
b,v,l,l,v,o,b,*,invalid
q,x,j,a,b,l,y,*,invalid
f,r,u,i,t,*,*,*,valid
p,b,i,k,a,s,*,*,invalid
s,e,a,e,o,*,*,*,invalid
a,i,d,*,*,*,*,*,valid
b,y,h,*,*,*,*,*,invalid
c,j,d,i,j,w,*,*,invalid
j,v,v,u,n,g,n,*,invalid
a,r,g,u,m,e,n,t,valid
h,o,p,*,*,*,*,*,invalid
g,e,r,b,i,l,s,*,valid
p,v,h,*,*,*,*,*,invalid
c,w,h,v,i,d,n,*,invalid
e,o,h,*,*,*,*,*,invalid
h,a,t,b,o,o,r,*,invalid
y,k,r,a,o,a,*,*,invalid
m,x,v,*,*,*,*,*,invalid
m,a,s,t,o,d,o,n,valid
o,v,e,r,s,*,*,*,valid
g,e,n,k,a,n,*,*,valid
v,a,p,o,r,*,*,*,valid
p,m,i,*,*,*,*,*,invalid
t,r,a,m,m,e,d,*,valid
m,a,u,f,k,*,*,*,invalid
v,a,l,e,t,s,*,*,valid
r,u,c,s,j,*,*,*,invalid
o,r,i,b,h,a,u,*,invalid
o,k,f,k,p,m,a,*,invalid
t,i,n,*,*,*,*,*,invalid
r,m,t,x,q,x,*,*,invalid
t,g,o,r,*,*,*,*,invalid
w,p,w,e,*,*,*,*,invalid
t,a,y,a,j,w,k,*,invalid
i,q,w,n,m,c,*,*,invalid
s,w,m,*,*,*,*,*,invalid
r,s,s,s,t,u,k,*,invalid
p,g,w,t,i,m,g,*,invalid
e,l,g,*,*,*,*,*,invalid
q,w,n,b,t,a,g,*,invalid
f,x,g,*,*,*,*,*,invalid
k,j,l,f,*,*,*,*,invalid
q,s,d,r,w,c,*,*,invalid
l,r,x,*,*,*,*,*,invalid
a,r,m,a,m,e,n,t,valid
l,l,j,c,i,c,c,*,invalid
j,i,c,w,u,f,*,*,invalid
t,o,t,t,e,r,*,*,valid
y,p,s,q,j,g,f,*,invalid
w,v,i,v,a,a,q,*,invalid
w,o,h,s,*,*,*,*,invalid
b,u,t,i,o,s,b,*,invalid
x,y,b,r,k,*,*,*,invalid
j,o,i,n,i,n,g,*,valid
r,e,m,a,i,n,e,d,valid
d,r,y,*,*,*,*,*,invalid
o,o,k,*,*,*,*,*,invalid
n,w,r,b,h,*,*,*,invalid
s,p,e,c,i,f,i,c,valid
u,y,a,t,d,c,s,*,invalid
o,t,f,*,*,*,*,*,invalid
m,v,i,u,a,c,k,*,invalid
x,j,o,x,a,k,e,*,invalid
a,s,s,a,u,l,t,*,valid
p,p,e,b,v,*,*,*,invalid
s,u,n,d,r,i,e,s,valid
k,s,t,*,*,*,*,*,invalid
g,l,o,r,y,i,n,g,valid
g,l,o,b,*,*,*,*,valid
n,o,r,l,d,v,*,*,invalid
p,s,u,*,*,*,*,*,invalid
r,l,s,l,k,a,r,*,invalid
r,j,h,j,i,*,*,*,invalid
t,r,a,c,e,r,*,*,valid
s,s,h,w,q,p,*,*,invalid
a,g,c,f,*,*,*,*,invalid
q,i,f,*,*,*,*,*,invalid
y,b,w,f,m,q,b,*,invalid
r,s,l,f,*,*,*,*,invalid
t,j,s,*,*,*,*,*,invalid
d,y,g,b,a,i,*,*,invalid
d,g,f,m,k,*,*,*,invalid
p,i,r,a,n,h,a,s,valid
t,b,m,u,*,*,*,*,invalid
u,b,y,d,*,*,*,*,invalid
n,a,o,i,f,*,*,*,invalid
r,u,g,*,*,*,*,*,valid
r,i,j,e,*,*,*,*,invalid
n,u,w,f,j,w,s,*,invalid
r,p,o,l,*,*,*,*,invalid
d,c,a,p,r,*,*,*,invalid
y,q,t,h,v,s,*,*,invalid
d,e,l,a,y,s,*,*,valid
u,w,c,y,v,q,*,*,invalid
n,i,t,g,j,x,*,*,invalid
j,u,s,m,*,*,*,*,invalid
h,a,d,*,*,*,*,*,invalid
m,i,s,f,i,r,e,*,valid
q,a,t,u,g,*,*,*,invalid
u,n,h,o,r,s,e,d,valid
s,r,g,t,s,w,*,*,invalid
s,o,a,k,s,*,*,*,valid
w,i,p,e,*,*,*,*,valid
f,a,n,n,e,d,*,*,valid
b,e,r,t,h,e,d,*,valid
t,a,b,u,e,d,*,*,valid
i,x,o,u,m,l,*,*,invalid
o,u,r,s,*,*,*,*,valid
k,a,e,*,*,*,*,*,invalid
c,o,n,c,e,p,t,*,valid
p,u,d,c,d,a,u,*,invalid
r,e,h,i,r,i,n,g,valid
a,l,j,b,q,p,*,*,invalid
o,o,q,y,e,p,l,*,invalid
f,w,l,m,d,w,*,*,invalid
m,y,c,y,c,*,*,*,invalid
l,i,r,x,k,*,*,*,invalid
s,o,u,p,i,e,r,*,valid
b,o,k,y,a,*,*,*,invalid
u,n,s,e,t,t,l,e,valid
b,l,i,g,h,t,e,d,valid
e,q,o,d,c,*,*,*,invalid
a,n,i,o,n,s,*,*,valid
p,l,e,d,g,i,n,g,valid
t,a,u,g,h,t,*,*,valid
f,s,t,*,*,*,*,*,invalid
k,v,j,t,e,i,*,*,invalid
s,i,l,v,e,r,y,*,valid
p,c,w,k,e,*,*,*,invalid
b,o,r,n,e,*,*,*,valid
s,p,e,c,k,l,e,d,valid
w,q,b,*,*,*,*,*,invalid
e,r,w,f,v,g,y,*,invalid
c,a,n,t,o,r,s,*,valid
r,c,o,*,*,*,*,*,invalid
g,v,p,v,e,*,*,*,invalid
l,y,r,r,f,u,*,*,invalid
h,w,o,c,t,w,*,*,invalid
b,f,e,h,j,b,*,*,invalid
u,j,m,*,*,*,*,*,invalid
p,o,c,e,l,t,p,*,invalid
g,o,u,g,e,*,*,*,valid
h,i,g,h,b,o,y,*,valid
f,a,u,l,t,s,*,*,valid
n,e,x,m,*,*,*,*,invalid
k,c,g,m,*,*,*,*,invalid
q,j,r,*,*,*,*,*,invalid
d,i,j,j,i,k,*,*,invalid
o,e,b,*,*,*,*,*,invalid
o,k,u,*,*,*,*,*,valid
b,p,m,g,s,j,*,*,invalid
j,q,m,k,r,v,u,*,invalid
n,e,u,t,r,a,l,*,valid
i,q,g,*,*,*,*,*,invalid
b,o,r,e,d,*,*,*,valid
r,a,m,b,l,e,*,*,valid
t,w,i,n,s,*,*,*,valid
o,t,t,*,*,*,*,*,invalid
f,e,e,b,l,e,*,*,valid
h,q,g,q,a,*,*,*,invalid
l,c,i,*,*,*,*,*,invalid
k,j,l,l,*,*,*,*,invalid
s,m,h,u,l,*,*,*,invalid
c,v,u,h,i,c,*,*,invalid
v,a,q,c,k,r,*,*,invalid
c,w,q,q,n,g,*,*,invalid
y,a,f,n,e,*,*,*,invalid
d,r,a,w,s,*,*,*,valid
v,i,o,l,i,n,*,*,valid
r,e,p,a,i,r,e,d,valid
t,n,t,i,*,*,*,*,invalid
h,q,p,f,d,x,*,*,invalid
f,g,t,w,l,h,m,*,invalid
e,u,j,c,*,*,*,*,invalid
q,n,o,b,i,c,*,*,invalid
f,u,x,*,*,*,*,*,invalid
g,l,a,d,d,e,s,t,valid
r,p,m,p,e,*,*,*,invalid
k,q,y,a,*,*,*,*,invalid
o,m,i,t,t,i,n,g,valid
d,i,g,r,*,*,*,*,invalid
w,y,k,r,d,n,*,*,invalid
m,d,g,e,a,*,*,*,invalid
f,l,e,e,c,i,e,r,valid
p,o,r,h,*,*,*,*,invalid
p,q,l,k,u,e,s,*,invalid
u,l,i,s,l,p,*,*,invalid
u,q,b,k,w,x,*,*,invalid
p,i,e,b,a,l,d,s,valid
s,o,i,m,e,*,*,*,invalid
o,b,b,b,f,*,*,*,invalid
d,a,r,k,*,*,*,*,valid
d,h,l,n,t,n,*,*,invalid
r,n,a,*,*,*,*,*,invalid
d,o,o,r,m,e,n,*,valid
s,c,h,e,r,z,o,s,valid
w,s,a,e,k,*,*,*,invalid
a,v,p,d,u,n,k,*,invalid
j,k,g,*,*,*,*,*,invalid
m,e,d,d,l,e,d,*,valid
g,b,i,*,*,*,*,*,invalid
m,u,t,t,s,*,*,*,valid
j,u,r,i,e,s,*,*,valid
e,c,r,h,v,*,*,*,invalid
g,u,y,s,*,*,*,*,valid
n,v,m,*,*,*,*,*,invalid
s,q,a,*,*,*,*,*,invalid
y,v,c,y,r,*,*,*,invalid
p,o,l,*,*,*,*,*,invalid
c,e,e,e,d,*,*,*,invalid
f,u,d,b,b,q,*,*,invalid
f,r,t,*,*,*,*,*,invalid
i,s,q,e,g,*,*,*,invalid
c,t,w,v,n,k,*,*,invalid
r,e,t,o,r,t,e,d,valid
y,w,f,d,c,h,x,*,invalid
p,d,e,w,k,r,*,*,invalid
q,p,y,u,j,i,*,*,invalid
h,i,t,y,*,*,*,*,invalid
r,w,f,m,*,*,*,*,invalid
p,i,z,z,e,r,i,a,valid
c,a,b,a,r,e,t,*,valid
v,v,m,w,m,*,*,*,invalid
v,m,e,*,*,*,*,*,invalid
a,b,o,u,n,d,e,d,valid
b,l,x,*,*,*,*,*,invalid
j,w,l,g,n,*,*,*,invalid
k,o,h,l,*,*,*,*,invalid
t,u,r,m,o,i,l,*,valid
p,i,n,i,o,n,*,*,valid
k,a,c,y,n,s,v,*,invalid
f,v,c,x,r,s,*,*,invalid
n,l,h,n,*,*,*,*,invalid
r,t,y,w,*,*,*,*,invalid
e,d,r,f,h,d,*,*,invalid
s,o,r,e,s,t,*,*,valid
b,e,l,a,t,e,d,*,valid
b,e,g,e,t,*,*,*,valid
t,a,n,g,l,e,d,*,valid
q,v,j,c,h,i,j,*,invalid
g,h,o,s,t,l,y,*,valid
a,d,r,o,i,t,l,y,valid
p,f,c,j,b,k,*,*,invalid
l,a,n,g,u,i,s,h,valid
s,y,b,a,r,i,t,e,valid
c,i,t,a,d,e,l,s,valid
e,m,p,o,r,i,a,*,valid
t,a,r,m,a,c,s,*,valid
f,w,n,*,*,*,*,*,invalid
f,u,l,l,n,e,s,s,valid
f,a,y,j,*,*,*,*,invalid
s,p,o,r,t,y,*,*,valid
s,m,i,t,t,e,n,*,valid
r,k,l,q,g,u,o,*,invalid
d,f,i,w,w,j,*,*,invalid
f,i,n,g,e,r,s,*,valid
r,w,d,l,g,k,*,*,invalid
k,v,s,i,e,m,*,*,invalid
f,a,t,h,e,r,*,*,valid
h,s,r,v,y,*,*,*,invalid
f,g,y,p,a,c,*,*,invalid
a,c,e,*,*,*,*,*,valid
u,j,u,e,s,*,*,*,invalid
p,g,i,l,m,*,*,*,invalid
c,x,j,c,s,*,*,*,invalid
n,b,q,m,e,e,*,*,invalid
b,l,u,e,b,i,r,d,valid
g,n,y,q,v,b,*,*,invalid
i,n,m,o,*,*,*,*,invalid
s,e,a,m,e,n,*,*,valid
m,a,s,k,e,d,*,*,valid
s,n,a,t,c,h,e,d,valid
i,n,s,t,r,u,c,t,valid
v,p,d,d,n,v,*,*,invalid
b,a,n,d,a,g,e,s,valid
p,o,l,i,t,i,e,s,valid
a,n,j,t,y,*,*,*,invalid
i,f,j,u,v,n,o,*,invalid
w,m,g,j,*,*,*,*,invalid
j,i,k,a,n,*,*,*,valid
v,o,t,a,r,y,*,*,valid
f,i,w,o,g,q,r,*,invalid
s,e,i,z,i,n,g,*,valid
x,h,k,b,e,d,*,*,invalid
w,e,v,r,*,*,*,*,invalid
b,x,y,*,*,*,*,*,invalid
w,j,i,m,w,g,q,*,invalid
s,t,a,m,p,i,n,g,valid
p,a,r,l,e,y,e,d,valid
k,d,u,w,*,*,*,*,invalid
s,d,s,o,q,h,*,*,invalid
j,f,q,p,*,*,*,*,invalid
d,a,c,h,a,s,*,*,valid
b,u,s,h,i,e,r,*,valid
t,r,o,w,e,l,s,*,valid
t,g,l,u,*,*,*,*,invalid
t,p,w,*,*,*,*,*,invalid
b,a,r,b,e,l,l,s,valid
k,h,k,n,*,*,*,*,invalid
i,y,l,x,d,v,c,*,invalid
n,h,v,o,*,*,*,*,invalid
i,n,b,u,i,l,t,*,valid
s,e,a,b,i,r,d,*,valid
i,b,q,q,*,*,*,*,invalid
s,b,c,a,r,h,*,*,invalid
c,d,d,*,*,*,*,*,invalid
o,u,n,c,e,s,*,*,valid
b,e,a,d,y,*,*,*,valid
x,o,e,*,*,*,*,*,invalid
h,t,q,m,q,y,a,*,invalid
x,s,k,e,j,x,p,*,invalid
m,k,r,f,f,*,*,*,invalid
p,i,w,*,*,*,*,*,invalid
o,l,t,t,d,*,*,*,invalid
s,o,n,n,y,*,*,*,valid
n,j,t,b,o,*,*,*,invalid
p,i,c,k,s,*,*,*,valid
m,s,x,h,g,q,k,*,invalid
u,d,d,v,v,*,*,*,invalid
s,c,h,u,s,s,e,d,valid
b,j,f,g,e,j,c,*,invalid
n,r,k,m,*,*,*,*,invalid
g,o,o,p,*,*,*,*,valid
d,s,t,f,v,*,*,*,invalid
c,o,f,e,*,*,*,*,invalid
n,a,w,t,c,c,*,*,invalid
n,l,p,l,*,*,*,*,invalid
n,b,o,x,n,h,a,*,invalid
k,r,f,f,*,*,*,*,invalid
a,u,o,v,o,j,*,*,invalid
s,p,a,d,e,d,*,*,valid
w,r,i,t,h,e,d,*,valid
f,e,o,*,*,*,*,*,invalid
s,a,g,e,*,*,*,*,valid
v,j,n,m,f,t,c,*,invalid
i,a,l,*,*,*,*,*,invalid
n,u,b,s,*,*,*,*,valid
m,e,v,*,*,*,*,*,invalid
x,r,o,*,*,*,*,*,invalid
b,a,r,r,e,l,s,*,valid
n,p,s,*,*,*,*,*,invalid
y,l,g,a,*,*,*,*,invalid
q,w,e,n,*,*,*,*,invalid
o,k,f,d,l,f,*,*,invalid
t,d,s,i,x,w,w,*,invalid
f,n,l,v,*,*,*,*,invalid
c,k,s,n,m,h,w,*,invalid
g,d,h,y,a,*,*,*,invalid
a,n,m,u,e,o,x,*,invalid
s,k,j,j,*,*,*,*,invalid
s,t,a,r,*,*,*,*,valid
s,p,e,r,m,s,*,*,valid
t,w,m,r,*,*,*,*,invalid
p,o,a,c,h,e,s,*,valid
o,m,o,e,e,i,*,*,invalid
l,d,q,r,d,v,e,*,invalid
p,o,s,e,*,*,*,*,valid
j,j,c,m,*,*,*,*,invalid
m,m,f,m,*,*,*,*,invalid
l,o,d,e,s,t,a,r,valid
p,e,s,f,k,d,m,*,invalid
v,q,h,*,*,*,*,*,invalid
a,n,k,l,e,t,s,*,valid
u,a,u,q,y,w,*,*,invalid
m,x,y,n,n,e,h,*,invalid
u,a,u,x,v,*,*,*,invalid
i,m,q,c,t,k,*,*,invalid
c,h,e,a,t,e,d,*,valid
m,n,e,*,*,*,*,*,invalid
p,i,l,l,o,w,e,d,valid
d,g,k,h,v,p,k,*,invalid
c,r,o,o,n,s,*,*,valid
x,p,y,k,k,m,*,*,invalid
c,t,s,s,x,i,v,*,invalid
a,c,c,u,s,e,r,*,valid
b,s,v,d,d,h,p,*,invalid
i,g,i,b,m,*,*,*,invalid
e,x,c,e,e,d,s,*,valid
n,n,o,*,*,*,*,*,invalid
a,b,a,s,h,*,*,*,valid
s,a,d,l,l,p,*,*,invalid
p,s,x,a,r,h,l,*,invalid
n,u,u,*,*,*,*,*,invalid
o,b,n,s,i,g,i,*,invalid
