char01,char02,char03,char04,char05,char06,char07,char08,Valid
d,a,m,p,n,e,s,s,valid
e,s,r,i,f,*,*,*,invalid
p,u,e,r,s,*,*,*,invalid
q,l,h,q,*,*,*,*,invalid
i,g,c,b,u,*,*,*,invalid
c,i,c,a,t,r,i,x,valid
x,b,n,y,p,j,*,*,invalid
n,b,v,p,b,p,*,*,invalid
b,i,n,d,e,r,*,*,valid
v,o,j,u,*,*,*,*,invalid
p,i,m,*,*,*,*,*,invalid
m,h,y,l,s,r,s,*,invalid
u,g,s,g,r,*,*,*,invalid
l,y,d,*,*,*,*,*,invalid
x,d,g,*,*,*,*,*,invalid
b,e,l,t,w,a,y,s,valid
r,e,n,e,g,a,d,e,valid
p,e,a,c,h,e,s,*,valid
w,s,p,*,*,*,*,*,invalid
r,b,o,q,k,l,t,*,invalid
e,s,q,u,i,r,e,*,valid
a,r,v,a,h,j,o,*,invalid
b,i,t,u,m,e,n,*,valid
m,o,r,n,i,n,g,s,valid
m,a,n,d,r,a,k,e,valid
o,q,x,d,f,u,*,*,invalid
j,q,u,i,j,h,*,*,invalid
y,h,y,b,*,*,*,*,invalid
s,l,i,n,k,y,*,*,valid
o,m,c,k,*,*,*,*,invalid
u,v,b,b,d,*,*,*,invalid
f,o,t,y,t,*,*,*,invalid
a,p,o,s,t,l,e,s,valid
l,l,j,i,*,*,*,*,invalid
m,l,q,e,q,*,*,*,invalid
j,o,q,x,i,r,p,*,invalid
b,m,r,a,a,*,*,*,invalid
d,d,x,g,y,r,*,*,invalid
d,q,m,b,t,t,y,*,invalid
p,x,k,p,c,y,h,*,invalid
w,j,q,m,x,s,g,*,invalid
t,w,o,f,e,r,s,*,valid
d,n,c,e,w,*,*,*,invalid
m,o,g,p,h,k,*,*,invalid
k,n,o,w,a,b,l,e,valid
s,l,i,n,k,*,*,*,valid
l,a,b,*,*,*,*,*,valid
g,l,o,s,s,e,d,*,valid
t,o,p,s,i,d,e,*,valid
b,i,i,*,*,*,*,*,invalid
u,r,t,p,k,l,k,*,invalid
l,s,f,j,o,f,*,*,invalid
d,l,k,o,g,o,i,*,invalid
o,h,v,y,d,*,*,*,invalid
b,r,u,i,n,*,*,*,valid
d,w,v,t,x,*,*,*,invalid
o,k,c,m,*,*,*,*,invalid
v,o,q,v,v,x,*,*,invalid
s,k,i,l,l,s,*,*,valid
r,c,m,n,o,*,*,*,invalid
q,i,w,w,*,*,*,*,invalid
q,q,i,y,n,x,*,*,invalid
w,b,w,*,*,*,*,*,invalid
s,t,a,n,c,h,*,*,valid
c,r,e,a,k,y,*,*,valid
s,m,c,w,r,*,*,*,invalid
a,o,v,g,p,y,w,*,invalid
e,f,s,j,y,m,*,*,invalid
u,f,l,j,m,f,n,*,invalid
j,x,e,f,*,*,*,*,invalid
c,o,g,w,h,e,e,l,valid
e,n,t,r,o,p,y,*,valid
i,k,q,a,b,o,*,*,invalid
c,t,i,b,f,x,t,*,invalid
b,f,b,i,p,d,*,*,invalid
t,j,p,n,*,*,*,*,invalid
l,v,i,p,*,*,*,*,invalid
v,e,g,g,i,e,*,*,valid
s,n,i,p,e,d,*,*,valid
r,t,e,j,i,*,*,*,invalid
m,i,p,h,u,r,*,*,invalid
s,p,e,c,k,*,*,*,valid
p,i,t,c,h,*,*,*,valid
c,w,c,i,*,*,*,*,invalid
j,o,i,n,t,*,*,*,valid
y,k,d,g,w,u,*,*,invalid
a,r,t,f,u,l,l,y,valid
u,b,a,n,g,*,*,*,invalid
p,e,a,s,a,n,t,*,valid
c,i,d,x,j,d,w,*,invalid
a,n,t,i,h,e,r,o,valid
r,o,w,*,*,*,*,*,valid
x,k,h,u,*,*,*,*,invalid
b,g,n,j,b,e,*,*,invalid
o,t,s,l,l,*,*,*,invalid
i,n,b,o,u,n,d,*,valid
v,e,d,j,s,t,*,*,invalid
c,r,u,s,a,d,e,r,valid
b,o,m,b,i,n,g,*,valid
k,g,k,i,t,w,*,*,invalid
s,a,v,a,g,e,s,*,valid
e,s,e,w,*,*,*,*,invalid
p,u,l,e,*,*,*,*,invalid
k,u,m,q,u,a,t,*,valid
c,l,g,m,*,*,*,*,invalid
b,i,k,u,y,*,*,*,invalid
q,g,e,i,s,h,i,*,invalid
p,r,h,e,h,c,*,*,invalid
s,l,o,p,p,i,e,r,valid
r,s,p,*,*,*,*,*,invalid
t,a,n,g,*,*,*,*,valid
m,e,d,l,e,y,s,*,valid
h,w,x,*,*,*,*,*,invalid
r,x,x,x,s,q,*,*,invalid
s,v,d,*,*,*,*,*,invalid
h,e,k,*,*,*,*,*,invalid
p,r,i,m,p,i,n,g,valid
c,i,t,i,h,n,*,*,invalid
e,b,x,q,b,w,u,*,invalid
m,i,g,h,t,i,l,y,valid
t,o,p,m,o,s,t,*,valid
j,i,m,g,h,d,o,*,invalid
s,t,y,l,u,s,*,*,valid
j,l,y,p,i,*,*,*,invalid
c,y,q,w,*,*,*,*,invalid
g,s,w,e,q,v,m,*,invalid
c,k,c,w,*,*,*,*,invalid
r,e,t,r,a,c,t,s,valid
g,v,e,d,v,*,*,*,invalid
v,k,o,*,*,*,*,*,invalid
s,o,p,c,*,*,*,*,invalid
s,h,v,a,u,p,*,*,invalid
x,u,f,b,n,*,*,*,invalid
l,a,r,w,u,s,*,*,invalid
m,h,o,d,g,b,h,*,invalid
y,y,s,h,i,*,*,*,invalid
k,o,a,m,p,*,*,*,invalid
c,o,p,u,l,a,*,*,valid
c,o,l,l,o,q,u,y,valid
l,y,a,o,*,*,*,*,invalid
i,l,d,m,u,y,*,*,invalid
w,h,i,p,l,a,s,h,valid
r,h,d,b,v,p,e,*,invalid
c,s,f,*,*,*,*,*,invalid
s,g,b,u,i,h,*,*,invalid
o,k,p,f,y,h,h,*,invalid
y,f,s,c,m,g,f,*,invalid
o,b,p,t,b,y,*,*,invalid
w,r,i,g,g,l,e,d,valid
k,x,t,t,s,i,*,*,invalid
q,u,i,c,k,e,n,*,valid
h,q,j,j,t,c,y,*,invalid
s,c,a,r,r,e,d,*,valid
r,h,p,o,r,i,*,*,invalid
b,o,g,g,i,e,s,t,valid
c,s,p,n,a,l,*,*,invalid
r,w,x,*,*,*,*,*,invalid
s,d,b,m,k,i,h,*,invalid
m,v,s,p,t,j,d,*,invalid
s,j,m,r,n,*,*,*,invalid
f,k,y,l,f,r,*,*,invalid
n,h,l,*,*,*,*,*,invalid
p,e,r,m,u,t,e,*,valid
q,m,i,k,u,f,d,*,invalid
d,a,n,k,e,s,t,*,valid
y,d,o,h,o,*,*,*,invalid
m,j,q,*,*,*,*,*,invalid
e,g,n,*,*,*,*,*,invalid
e,d,p,j,j,f,*,*,invalid
u,g,d,*,*,*,*,*,invalid
f,e,s,x,n,*,*,*,invalid
l,g,y,q,q,m,*,*,invalid
y,h,a,v,g,g,*,*,invalid
n,e,m,a,t,o,d,e,valid
m,q,d,i,r,*,*,*,invalid
p,l,a,z,a,*,*,*,valid
d,k,p,h,*,*,*,*,invalid
h,u,s,h,i,n,g,*,valid
e,l,f,i,n,*,*,*,valid
y,a,p,*,*,*,*,*,valid
p,r,o,m,s,*,*,*,valid
f,q,e,b,i,*,*,*,invalid
s,a,c,h,e,t,*,*,valid
r,e,s,i,d,u,e,*,valid
y,l,g,r,*,*,*,*,invalid
d,e,s,i,l,u,b,*,invalid
b,e,v,e,r,a,g,e,valid
h,p,c,a,*,*,*,*,invalid
b,a,t,o,n,*,*,*,valid
h,i,e,v,e,j,*,*,invalid
u,j,y,*,*,*,*,*,invalid
o,p,n,q,h,*,*,*,invalid
w,m,k,s,t,v,b,*,invalid
k,i,y,g,r,y,*,*,invalid
h,h,d,n,*,*,*,*,invalid
u,n,d,*,*,*,*,*,invalid
a,k,i,n,*,*,*,*,valid
k,x,i,p,*,*,*,*,invalid
v,i,v,i,d,e,r,*,valid
l,a,r,v,a,l,*,*,valid
s,p,o,o,f,s,*,*,valid
i,n,t,e,g,r,a,l,valid
o,n,s,g,a,*,*,*,invalid
g,i,l,p,k,m,*,*,invalid
d,u,j,l,o,v,e,*,invalid
i,m,b,e,d,*,*,*,valid
i,m,m,k,*,*,*,*,invalid
j,s,m,p,g,*,*,*,invalid
r,a,t,t,i,e,s,t,valid
t,r,u,f,f,l,e,*,valid
f,e,j,n,*,*,*,*,invalid
f,o,g,e,y,*,*,*,valid
m,o,v,n,w,*,*,*,invalid
c,y,v,*,*,*,*,*,invalid
m,q,a,r,d,*,*,*,invalid
e,m,x,*,*,*,*,*,invalid
y,f,h,g,f,f,u,*,invalid
s,p,i,g,o,t,*,*,valid
f,j,y,h,h,w,u,*,invalid
m,w,m,j,*,*,*,*,invalid
m,y,s,t,y,g,g,*,invalid
s,l,p,i,s,*,*,*,invalid
a,r,b,*,*,*,*,*,invalid
k,s,p,t,p,x,*,*,invalid
v,a,c,a,t,e,*,*,valid
y,e,m,m,l,l,*,*,invalid
a,d,y,q,*,*,*,*,invalid
p,l,a,z,a,s,*,*,valid
b,r,o,c,a,d,e,d,valid
k,q,m,j,l,d,*,*,invalid
n,n,o,i,*,*,*,*,invalid
g,u,n,k,*,*,*,*,valid
t,n,v,n,n,*,*,*,invalid
g,l,a,d,*,*,*,*,valid
t,v,j,f,e,*,*,*,invalid
r,e,c,l,i,n,e,d,valid
g,u,i,t,a,r,*,*,valid
w,y,n,e,o,e,q,*,invalid
w,a,d,*,*,*,*,*,invalid
d,p,q,q,u,*,*,*,invalid
j,r,o,v,q,l,r,*,invalid
s,a,b,e,r,s,*,*,valid
o,v,e,r,l,y,*,*,valid
u,s,e,*,*,*,*,*,valid
s,h,a,w,l,s,*,*,valid
v,p,g,*,*,*,*,*,invalid
u,r,e,t,h,r,a,s,valid
s,r,g,o,s,e,r,*,invalid
s,k,i,m,p,e,d,*,valid
v,p,v,s,*,*,*,*,invalid
a,p,e,x,*,*,*,*,valid
g,r,r,a,t,t,p,*,invalid
a,n,g,e,r,*,*,*,valid
h,o,r,m,o,n,a,l,valid
u,v,d,i,r,i,*,*,invalid
q,v,h,a,q,s,*,*,invalid
o,r,i,g,e,b,c,*,invalid
t,n,u,d,*,*,*,*,invalid
e,s,c,c,n,*,*,*,invalid
s,h,a,d,o,w,y,*,valid
s,e,e,d,l,i,n,g,valid
d,y,v,w,p,*,*,*,invalid
r,a,r,i,t,y,*,*,valid
j,w,c,v,r,u,*,*,invalid
r,e,v,i,l,e,d,*,valid
m,o,n,s,o,o,n,s,valid
r,e,n,e,w,a,l,*,valid
b,f,k,*,*,*,*,*,invalid
k,d,l,j,a,*,*,*,invalid
g,p,c,*,*,*,*,*,invalid
r,e,s,c,u,e,d,*,valid
s,h,j,a,y,s,*,*,invalid
o,m,e,n,s,*,*,*,valid
n,d,m,*,*,*,*,*,invalid
r,a,c,i,s,t,*,*,valid
f,t,h,x,m,p,s,*,invalid
f,e,h,k,m,*,*,*,invalid
s,m,i,r,k,*,*,*,valid
o,f,l,e,d,c,*,*,invalid
r,e,v,i,v,a,l,*,valid
f,n,b,b,g,*,*,*,invalid
b,a,r,f,i,n,g,*,valid
d,c,n,y,g,j,g,*,invalid
l,h,j,*,*,*,*,*,invalid
t,r,t,k,*,*,*,*,invalid
a,g,h,*,*,*,*,*,invalid
j,y,w,a,*,*,*,*,invalid
o,m,k,*,*,*,*,*,invalid
a,j,x,r,*,*,*,*,invalid
q,m,r,v,a,*,*,*,invalid
x,f,d,w,w,*,*,*,invalid
m,o,d,e,l,l,e,d,valid
l,e,a,v,e,n,s,*,valid
h,e,r,r,i,n,g,s,valid
l,l,y,n,h,i,*,*,invalid
u,g,x,w,v,*,*,*,invalid
t,f,t,n,*,*,*,*,invalid
f,r,a,y,*,*,*,*,valid
h,a,r,r,h,*,*,*,invalid
t,c,l,*,*,*,*,*,invalid
j,a,w,a,k,n,*,*,invalid
g,r,a,v,e,s,*,*,valid
e,t,q,p,g,s,*,*,invalid
i,n,d,o,r,s,e,*,valid
h,i,r,e,s,*,*,*,valid
n,u,g,y,*,*,*,*,invalid
d,w,a,r,v,e,s,*,valid
q,g,f,q,p,r,*,*,invalid
n,o,t,c,h,e,d,*,valid
s,f,f,e,k,k,*,*,invalid
e,n,f,o,r,c,e,s,valid
t,w,e,r,p,s,*,*,valid
e,a,v,*,*,*,*,*,invalid
n,n,h,g,r,k,*,*,invalid
d,d,m,c,t,e,*,*,invalid
b,d,y,e,d,h,r,*,invalid
k,x,q,*,*,*,*,*,invalid
n,f,m,p,w,*,*,*,invalid
u,h,u,i,d,q,n,*,invalid
k,i,c,k,e,r,s,*,valid
h,j,e,v,x,*,*,*,invalid
i,p,e,*,*,*,*,*,invalid
g,v,e,f,k,b,h,*,invalid
c,h,u,r,n,*,*,*,valid
d,r,x,*,*,*,*,*,invalid
p,d,s,*,*,*,*,*,invalid
u,t,l,v,*,*,*,*,invalid
l,p,t,*,*,*,*,*,invalid
b,i,l,g,e,s,*,*,valid
s,t,a,n,d,b,y,*,valid
c,a,e,s,u,r,a,*,valid
e,w,n,v,w,*,*,*,invalid
c,n,y,f,k,a,*,*,invalid
s,o,b,b,e,d,*,*,valid
k,r,v,m,w,*,*,*,invalid
y,a,a,h,*,*,*,*,invalid
k,o,p,e,k,s,*,*,valid
a,i,l,s,*,*,*,*,invalid
v,i,s,i,o,n,*,*,valid
y,q,k,o,x,y,m,*,invalid
s,u,d,b,l,c,*,*,invalid
r,e,s,e,r,v,e,*,valid
a,p,p,l,y,*,*,*,valid
t,r,o,l,l,e,d,*,valid
x,t,i,s,x,*,*,*,invalid
d,r,a,c,h,m,a,e,valid
h,s,u,h,r,*,*,*,invalid
t,o,t,q,*,*,*,*,invalid
s,b,y,d,a,*,*,*,invalid
j,c,w,r,s,d,*,*,invalid
q,u,f,c,j,y,a,*,invalid
o,b,o,*,*,*,*,*,invalid
o,a,p,f,l,y,*,*,invalid
g,q,o,*,*,*,*,*,invalid
d,g,a,w,*,*,*,*,invalid
v,s,d,*,*,*,*,*,invalid
p,e,l,l,a,g,r,a,valid
x,f,h,q,*,*,*,*,invalid
d,w,w,h,f,o,*,*,invalid
a,i,r,w,a,v,e,s,valid
h,e,n,n,a,*,*,*,valid
c,h,h,v,h,*,*,*,invalid
e,f,y,l,s,r,*,*,invalid
e,t,f,b,d,g,l,*,invalid
f,x,k,d,y,y,f,*,invalid
e,n,h,*,*,*,*,*,invalid
h,o,r,m,o,n,e,*,valid
h,e,c,k,l,e,s,*,valid
s,d,m,q,g,e,u,*,invalid
s,k,u,l,l,*,*,*,valid
p,r,o,m,p,t,e,r,valid
p,t,e,a,q,o,v,*,invalid
k,m,e,n,o,*,*,*,invalid
c,u,s,p,*,*,*,*,valid
l,g,o,s,i,t,*,*,invalid
x,s,c,h,l,f,*,*,invalid
t,r,i,t,e,l,y,*,valid
e,n,c,y,y,n,s,*,invalid
w,v,o,q,o,v,*,*,invalid
c,g,w,t,x,s,*,*,invalid
e,x,r,*,*,*,*,*,invalid
u,n,r,a,v,e,l,s,valid
r,c,i,d,o,s,b,*,invalid
d,e,m,a,g,o,g,*,valid
a,i,q,j,l,s,a,*,invalid
s,y,m,p,t,o,m,*,valid
a,n,k,l,e,*,*,*,valid
p,i,p,*,*,*,*,*,valid
o,r,x,*,*,*,*,*,invalid
h,e,r,e,b,y,*,*,valid
o,g,y,k,j,*,*,*,invalid
c,f,p,l,*,*,*,*,invalid
f,m,e,c,t,*,*,*,invalid
b,l,b,m,i,b,*,*,invalid
o,u,h,q,*,*,*,*,invalid
h,p,g,g,p,k,*,*,invalid
u,h,p,f,l,*,*,*,invalid
l,u,m,p,e,d,*,*,valid
a,m,i,a,b,l,e,*,valid
o,w,h,l,l,q,*,*,invalid
s,i,z,e,*,*,*,*,valid
h,k,y,c,x,*,*,*,invalid
u,t,s,*,*,*,*,*,invalid
p,l,a,c,a,r,d,s,valid
k,o,w,a,i,*,*,*,valid
q,s,o,t,m,a,h,*,invalid
h,u,v,m,t,*,*,*,invalid
t,o,o,l,s,*,*,*,valid
l,o,a,t,h,e,*,*,valid
b,j,c,l,r,f,t,*,invalid
v,g,d,f,y,*,*,*,invalid
p,p,x,r,k,p,*,*,invalid
r,m,v,w,*,*,*,*,invalid
l,t,s,a,u,b,*,*,invalid
e,v,o,k,i,n,g,*,valid
e,k,e,d,*,*,*,*,valid
u,n,i,f,o,r,m,*,valid
s,u,b,p,l,o,t,*,valid
f,y,n,y,*,*,*,*,invalid
u,r,i,n,a,t,e,d,valid
a,s,n,r,*,*,*,*,invalid
e,q,f,x,n,p,y,*,invalid
a,o,x,*,*,*,*,*,invalid
k,h,j,n,p,k,*,*,invalid
m,h,b,q,k,b,p,*,invalid
u,n,i,t,e,d,*,*,valid
j,v,y,c,d,e,*,*,invalid
p,r,o,c,u,r,e,*,valid
n,f,g,i,v,*,*,*,invalid
d,q,h,u,*,*,*,*,invalid
z,i,r,c,o,n,*,*,valid
a,v,d,*,*,*,*,*,invalid
i,e,f,w,k,r,w,*,invalid
t,a,f,f,e,t,a,*,valid
k,k,f,r,*,*,*,*,invalid
e,k,h,m,g,t,n,*,invalid
k,d,x,r,y,*,*,*,invalid
k,l,h,l,y,*,*,*,invalid
s,i,l,e,n,c,e,r,valid
g,g,h,e,*,*,*,*,invalid
p,t,f,t,*,*,*,*,invalid
f,k,a,*,*,*,*,*,invalid
k,n,f,f,w,c,r,*,invalid
y,d,t,a,a,b,g,*,invalid
f,u,t,*,*,*,*,*,invalid
q,c,v,h,*,*,*,*,invalid
r,y,y,*,*,*,*,*,invalid
q,u,i,d,*,*,*,*,invalid
d,o,k,*,*,*,*,*,invalid
h,o,m,e,y,s,*,*,valid
r,o,s,i,n,*,*,*,valid
f,s,v,r,w,n,h,*,invalid
s,h,o,c,k,i,n,g,valid
r,e,g,i,m,e,n,s,valid
l,v,j,m,*,*,*,*,invalid
o,a,v,h,f,*,*,*,invalid
u,d,c,i,f,v,w,*,invalid
i,q,w,s,y,s,w,*,invalid
b,c,y,*,*,*,*,*,invalid
a,m,p,o,u,l,e,s,valid
r,e,n,e,w,e,d,*,valid
g,q,s,g,p,q,*,*,invalid
s,t,o,p,p,a,g,e,valid
o,p,b,*,*,*,*,*,invalid
n,e,p,o,t,i,s,m,valid
d,e,r,i,v,i,n,g,valid
a,d,r,e,n,a,l,*,valid
q,e,d,*,*,*,*,*,invalid
r,j,l,w,l,i,l,*,invalid
f,i,h,*,*,*,*,*,invalid
v,f,w,i,t,j,o,*,invalid
c,x,s,p,k,x,*,*,invalid
a,r,t,i,s,t,r,y,valid
d,o,c,k,i,n,g,*,valid
a,g,h,b,k,*,*,*,invalid
v,k,b,h,b,i,*,*,invalid
i,r,i,d,i,u,m,*,valid
s,u,i,x,t,n,s,*,invalid
q,j,s,o,v,*,*,*,invalid
l,e,a,d,e,d,*,*,valid
p,x,m,n,k,k,t,*,invalid
i,y,c,o,*,*,*,*,invalid
g,a,b,*,*,*,*,*,invalid
l,j,h,*,*,*,*,*,invalid
u,e,b,n,n,*,*,*,invalid
a,j,a,r,*,*,*,*,valid
d,e,s,e,r,v,e,s,valid
c,j,p,x,u,c,u,*,invalid
s,l,o,w,e,r,*,*,valid
s,e,a,t,e,d,*,*,valid
a,v,d,u,i,e,*,*,invalid
m,a,n,n,a,*,*,*,valid
m,g,q,e,o,o,*,*,invalid
n,h,c,*,*,*,*,*,invalid
h,d,u,k,y,l,*,*,invalid
k,e,c,r,n,*,*,*,invalid
d,r,d,q,s,p,q,*,invalid
r,a,i,n,y,*,*,*,valid
a,c,t,u,a,l,*,*,valid
n,k,n,p,n,*,*,*,invalid
h,r,j,p,*,*,*,*,invalid
d,i,u,*,*,*,*,*,invalid
f,h,r,*,*,*,*,*,invalid
c,a,m,p,y,*,*,*,valid
s,u,b,t,e,e,n,s,valid
f,o,r,e,s,t,s,*,valid
l,a,p,s,e,s,*,*,valid
f,x,b,d,b,*,*,*,invalid
s,u,a,v,e,l,y,*,valid
w,a,r,d,i,n,g,*,valid
d,j,u,*,*,*,*,*,invalid
j,k,k,*,*,*,*,*,invalid
g,p,v,l,w,r,*,*,invalid
n,f,e,*,*,*,*,*,invalid
e,p,g,x,g,y,*,*,invalid
l,n,p,g,v,*,*,*,invalid
n,y,m,p,h,*,*,*,valid
a,m,q,t,d,*,*,*,invalid
n,v,a,c,f,v,*,*,invalid
h,a,m,v,*,*,*,*,invalid
d,y,e,n,r,t,*,*,invalid
p,i,n,t,*,*,*,*,valid
i,t,j,*,*,*,*,*,invalid
s,v,n,f,*,*,*,*,invalid
q,x,i,u,*,*,*,*,invalid
o,h,p,s,p,*,*,*,invalid
h,k,u,q,w,o,x,*,invalid
p,n,l,q,k,d,b,*,invalid
n,b,r,j,r,u,*,*,invalid
d,h,f,v,e,*,*,*,invalid
t,r,s,*,*,*,*,*,invalid
b,i,g,g,i,e,*,*,valid
d,e,f,u,s,e,*,*,valid
c,a,r,g,o,s,*,*,valid
x,r,i,l,*,*,*,*,invalid
p,t,c,q,*,*,*,*,invalid
v,q,h,a,*,*,*,*,invalid
j,t,c,*,*,*,*,*,invalid
f,i,r,m,e,r,*,*,valid
u,n,s,a,y,*,*,*,valid
r,l,b,t,t,x,w,*,invalid
g,l,d,u,*,*,*,*,invalid
c,l,y,g,*,*,*,*,invalid
s,t,r,i,p,t,*,*,valid
c,a,n,t,e,r,s,*,valid
b,t,b,*,*,*,*,*,invalid
u,i,y,u,t,*,*,*,invalid
c,h,a,r,a,d,e,*,valid
n,x,x,l,c,t,*,*,invalid
b,w,f,r,g,*,*,*,invalid
f,y,t,*,*,*,*,*,invalid
s,p,e,c,k,l,e,*,valid
f,b,m,*,*,*,*,*,invalid
d,o,l,m,e,n,s,*,valid
e,m,p,l,o,y,e,d,valid
u,w,j,*,*,*,*,*,invalid
n,f,t,p,v,w,*,*,invalid
i,n,h,f,d,c,o,*,invalid
s,a,t,e,e,n,*,*,valid
h,a,m,m,e,r,*,*,valid
n,d,i,*,*,*,*,*,invalid
h,q,a,b,x,*,*,*,invalid
o,r,i,e,n,t,a,l,valid
g,o,b,l,e,t,s,*,valid
a,h,o,y,*,*,*,*,valid
t,f,v,h,d,q,e,*,invalid
e,n,t,i,r,e,*,*,valid
t,g,h,a,d,a,*,*,invalid
r,i,n,g,e,r,s,*,valid
i,s,o,l,a,t,e,*,valid
y,o,m,u,*,*,*,*,valid
n,v,b,b,m,h,*,*,invalid
i,a,n,f,y,t,*,*,invalid
n,p,k,c,n,j,m,*,invalid
p,o,t,i,o,n,*,*,valid
y,r,f,b,*,*,*,*,invalid
f,n,p,k,r,u,t,*,invalid
v,r,k,*,*,*,*,*,invalid
j,c,y,*,*,*,*,*,invalid
g,n,w,*,*,*,*,*,invalid
w,e,h,g,*,*,*,*,invalid
f,p,m,m,f,h,w,*,invalid
d,r,u,m,m,e,d,*,valid
h,a,m,p,e,r,*,*,valid
x,a,c,a,*,*,*,*,invalid
h,s,s,d,m,a,g,*,invalid
v,w,i,p,m,*,*,*,invalid
j,q,a,u,y,*,*,*,invalid
v,l,q,*,*,*,*,*,invalid
t,e,t,s,u,d,o,u,valid
s,t,a,n,c,e,s,*,valid
u,w,e,j,l,*,*,*,invalid
p,o,y,i,k,*,*,*,invalid
h,u,r,r,a,h,s,*,valid
o,g,l,e,d,*,*,*,valid
n,i,q,m,v,k,*,*,invalid
n,o,k,c,k,*,*,*,invalid
b,h,j,*,*,*,*,*,invalid
t,i,e,i,n,g,*,*,valid
h,g,y,f,p,s,j,*,invalid
q,m,b,a,n,d,d,*,invalid
f,l,a,s,h,e,r,s,valid
s,i,r,*,*,*,*,*,invalid
v,g,k,n,f,d,r,*,invalid
r,e,s,o,l,v,e,r,valid
t,e,r,m,i,n,a,l,valid
j,d,u,i,e,*,*,*,invalid
u,t,i,f,m,*,*,*,invalid
g,i,r,d,l,i,n,g,valid
c,a,s,s,e,t,t,e,valid
r,e,t,y,p,e,*,*,valid
f,s,k,m,*,*,*,*,invalid
b,l,o,t,t,e,d,*,valid
y,l,g,b,r,*,*,*,invalid
t,u,x,l,w,t,y,*,invalid
f,u,n,e,j,*,*,*,invalid
d,c,o,w,f,x,e,*,invalid
s,c,j,y,*,*,*,*,invalid
s,w,m,x,g,c,*,*,invalid
j,q,b,k,*,*,*,*,invalid
l,u,m,i,n,o,u,s,valid
d,i,s,f,a,v,o,r,valid
s,o,c,k,i,n,g,*,valid
s,v,u,h,v,*,*,*,invalid
h,w,e,m,g,a,l,*,invalid
j,e,b,*,*,*,*,*,invalid
x,e,v,k,i,c,*,*,invalid
b,a,w,d,i,l,y,*,valid
o,c,e,a,n,s,*,*,valid
f,h,y,n,e,e,j,*,invalid
b,o,d,l,y,o,p,*,invalid
v,a,r,y,i,n,g,*,valid
r,o,b,b,e,d,*,*,valid
d,v,p,c,b,f,*,*,invalid
f,v,s,m,*,*,*,*,invalid
q,s,d,r,i,*,*,*,invalid
y,v,l,k,f,p,t,*,invalid
d,i,s,k,e,t,t,e,valid
x,w,g,x,o,*,*,*,invalid
x,f,x,y,s,s,*,*,invalid
t,a,r,t,l,y,*,*,valid
t,s,r,h,f,*,*,*,invalid
f,r,e,e,l,y,*,*,valid
j,r,y,b,*,*,*,*,invalid
s,c,h,m,a,l,z,y,valid
a,d,j,u,n,c,t,s,valid
t,j,s,p,*,*,*,*,invalid
o,e,l,o,*,*,*,*,invalid
g,u,n,n,e,r,s,*,valid
l,a,z,e,s,*,*,*,valid
m,j,p,*,*,*,*,*,invalid
v,o,j,c,p,d,*,*,invalid
p,e,p,*,*,*,*,*,invalid
j,v,f,o,d,*,*,*,invalid
c,y,g,k,x,o,*,*,invalid
v,r,m,q,*,*,*,*,invalid
r,e,s,o,r,t,*,*,valid
e,x,i,l,e,s,*,*,valid
v,c,t,m,w,*,*,*,invalid
m,i,l,e,a,g,e,s,valid
l,s,p,x,*,*,*,*,invalid
s,a,s,s,i,e,s,t,valid
v,j,y,*,*,*,*,*,invalid
a,d,a,p,t,e,r,*,valid
h,o,s,t,e,l,r,y,valid
s,h,o,w,e,d,*,*,valid
p,t,f,t,k,*,*,*,invalid
p,e,i,d,i,*,*,*,invalid
a,i,f,*,*,*,*,*,invalid
r,m,h,l,i,*,*,*,invalid
f,v,u,q,j,*,*,*,invalid
v,g,x,n,*,*,*,*,invalid
f,r,h,b,*,*,*,*,invalid
j,e,m,*,*,*,*,*,invalid
s,a,i,*,*,*,*,*,invalid
a,a,y,*,*,*,*,*,invalid
n,j,k,n,f,o,f,*,invalid
b,a,n,g,e,d,*,*,valid
t,a,n,g,l,e,*,*,valid
b,v,l,v,d,*,*,*,invalid
g,i,m,m,i,c,k,y,valid
a,s,s,i,s,t,*,*,valid
w,r,x,e,c,m,*,*,invalid
t,g,a,x,h,r,a,*,invalid
l,a,d,e,s,*,*,*,valid
b,j,i,v,p,o,j,*,invalid
y,a,y,q,w,k,e,*,invalid
m,g,g,n,w,b,q,*,invalid
h,a,c,k,l,e,s,*,valid
f,l,a,t,f,i,s,h,valid
y,x,a,i,s,*,*,*,invalid
s,u,b,s,e,t,s,*,valid
g,b,p,*,*,*,*,*,invalid
j,g,j,j,*,*,*,*,invalid
h,e,a,t,h,e,r,*,valid
a,s,s,e,s,s,e,d,valid
p,v,d,o,*,*,*,*,invalid
n,m,m,s,i,*,*,*,invalid
o,w,c,*,*,*,*,*,invalid
j,r,j,d,a,*,*,*,invalid
l,p,g,*,*,*,*,*,invalid
i,j,g,k,*,*,*,*,invalid
s,o,r,r,o,w,e,d,valid
c,f,q,a,j,l,*,*,invalid
t,w,e,s,v,u,*,*,invalid
g,m,y,x,q,*,*,*,invalid
u,n,n,e,r,v,e,d,valid
d,j,p,n,i,*,*,*,invalid
d,a,t,j,l,q,c,*,invalid
a,k,n,p,d,x,q,*,invalid
f,i,b,*,*,*,*,*,invalid
